,Unnamed: 0,start_loc,end_loc,lat_x,lon_x,lat_y,lon_y,count
974,974,CANTAMAR RD,ELM AV,32.581398,-117.090759,32.580132,-117.084091,44154
976,976,CANYON CREST DR,ZURA WY,32.7789382,-117.0732876,32.7718514,-117.0656983,24581
978,978,CAPRICORN WY,COMPASS POINT S DR,32.9250435,-117.142731,32.926968,-117.121536,38639
979,979,CAPRICORN WY,COMPASS PT S DR,32.9250435,-117.142731,32.926968,-117.121536,8386
980,980,CAPRICORN WY,ROCKFIELD WY,32.9250435,-117.142731,32.926575,-117.125618,124112
982,982,CAPRICORN WY,ZAPATA AV,32.9250435,-117.142731,32.9273248,-117.1417835,64434
983,983,CAR  ST,CARDIFF ST,32.717712,-117.027344,32.715221,-117.025192,5667
984,984,CARBET PL,MACOUBA PL,32.8214467,-117.096739,32.822742,-117.095848,28997
986,986,CARDIFF ST,BILLOW DR,32.715221,-117.025192,32.712498,-117.02356,11421
987,987,CARDIFF ST,CARLISLE DR,32.715221,-117.025192,32.7184573,-117.0246882,49897
988,988,CARDIN ST,KEARNY MS RD,32.715221,-117.025192,32.8914291,-117.1184624,2814
989,989,CARDINAL DR,CARDINAL PL,32.785831,-117.157379,32.789627,-117.157707,13067
990,990,CARDINAL RD,TEAL PL,32.7905643,-117.1575206,32.790092,-117.158363,291
991,991,CARGILL AV,GENESEE  AV,32.8650125,-117.2164836,32.7914365,-117.1597319,22588
992,992,CARGILL AV,GENESEE AV,32.8650125,-117.2164836,32.7914365,-117.1597319,113137
993,993,CARIOCA CT,MATADOR CT,32.83223,-117.107353,32.833111,-117.106949,7455
994,994,CARLA WY,COLIMA ST,32.809597,-117.2633803,32.811871,-117.263329,2515
996,996,CARMEL BROOKS WY,CARMEL SPRINGS WY,32.9422646,-117.2287025,32.944111,-117.227707,865
997,997,CARMEL CANYON  RD,DEL MAR HEIGHTS  RD,32.9452079,-117.2170673,32.9485786,-117.2593425,12804
998,998,CARMEL CANYON RD,DEL MAR HEIGHTS RD,32.9452079,-117.2170673,32.9485786,-117.2593425,10221
999,999,CARMEL CENTER  RD,CARMEL CANYON  RD,32.9478994,-117.2213189,32.9452079,-117.2170673,1004
1000,1000,CARMEL COUNTR  RD,T RDG  DR,32.9478994,-117.2213189,32.9563779,-117.2259865,25231
1001,1001,CARMEL COUNTR  RD,T RDG DR,32.9478994,-117.2213189,32.9563779,-117.2259865,24237
1003,1003,CARMEL COUNTRY RD,AQUITAINE CT,32.9448204,-117.2157208,32.9421531,-117.2026661,6122
1004,1004,CARMEL COUNTRY RD,CAMEL CREEK RD,32.9448204,-117.2157208,32.9368478,-117.228744,6968
1005,1005,CARMEL COUNTRY RD,CARMEL CREEK RD,32.9448204,-117.2157208,32.9368478,-117.228744,11304
1006,1006,CARMEL COUNTRY RD,CARMEL KNOLLS DR,32.9448204,-117.2157208,32.950546,-117.204674,14603
1008,1008,CARMEL COUNTRY RD,CARMEL VALLEY RD,32.9448204,-117.2157208,32.9517747,-117.1943397,17625
1009,1009,CARMEL COUNTRY RD,PASEO MONTANAS RD,32.9448204,-117.2157208,32.9481655,-117.2257469,12801
1010,1010,CARMEL COUNTRY RD,TORREY RIDGE DR,32.9448204,-117.2157208,32.9563779,-117.2259865,76444
1011,1011,CARMEL CREEK RD,CAMARENA RD,32.9368478,-117.228744,32.9522378,-117.2238947,1815
1013,1013,CARMEL CRK  RD,TOWNSGATE  DR,32.9368478,-117.228744,32.9494204,-117.2328611,12498
1014,1014,CARMEL CRK  RD,TOWNSGATE DR,32.9368478,-117.228744,32.9494204,-117.2328611,13665
1015,1015,CARMEL CRK DR,TOWNSGATE DR,32.9368478,-117.228744,32.9494204,-117.2328611,13493
1016,1016,CARMEL CRK RD,CAMARENA RD,32.9368478,-117.228744,32.9522378,-117.2238947,10663
1017,1017,CARMEL CRK RD,CARMEL VIEW RD,32.9368478,-117.228744,32.944096,-117.235092,8368
1018,1018,CARMEL CRK RD,SAN BRUNO CV,32.9368478,-117.228744,32.944778,-117.227081,20730
1020,1020,CARMEL CRK RD,TOWNSGATE DR,32.9368478,-117.228744,32.9494204,-117.2328611,38068
1024,1024,CARMEL GROVE RD,DEL MAR TRAILS RD,32.942156,-117.2297824,32.9447431,-117.2248203,24905
1025,1025,CARMEL KNOLLS DR,FALCON RIDGE CT,32.950546,-117.204674,32.949444,-117.217773,8126
1026,1026,CARMEL MISSION RD,CARMEL CREEK RD,32.9470767,-117.2212214,32.9368478,-117.228744,29295
1027,1027,CARMEL MOUNTAIN RD,ARROYO SORRENTO RD,32.9632195,-117.132299,32.9254051,-117.2363524,27192
1028,1028,CARMEL MOUNTAIN RD,BASSMORE DR,32.9632195,-117.132299,32.9669667,-117.1139532,2072
1029,1029,CARMEL MOUNTAIN RD,BLACK MOUNTAIN RD,32.9632195,-117.132299,32.9891419,-117.1266465,7093
1032,1032,CARMEL MTN RD,ARROYO SORRENTO RD,32.9632195,-117.132299,32.9254051,-117.2363524,29427
1033,1033,CARMEL MTN RD,BASSMORE DR,32.9632195,-117.132299,32.9669667,-117.1139532,2073
1034,1034,CARMEL MTN RD,CARMEL RIDGE RD,32.9632195,-117.132299,32.9779607,-117.0721956,13876
1035,1035,CARMEL MTN RD,CARMEL VALLEY RD,32.9632195,-117.132299,32.9517747,-117.1943397,310
1036,1036,CARMEL MTN RD,DEFREITAS AV,32.9632195,-117.132299,32.9647183,-117.1277218,70120
1037,1037,CARMEL MTN RD,ELLINGHAM ST,32.9632195,-117.132299,32.965026,-117.134738,20878
1039,1039,CARMEL MTN RD,OCEAN BLUFF AV,32.9632195,-117.132299,32.9177194,-117.2275039,17188
1040,1040,CARMEL MTN RD,PASEO CARDIEL RD,32.9632195,-117.132299,32.9645506,-117.1144696,2839
1041,1041,CARMEL MTN RD,PASEO CEVERA RD,32.9632195,-117.132299,32.965034,-117.11776,21116
1042,1042,CARMEL MTN RD,PASEO MONTALBAN RD,32.9632195,-117.132299,32.9592405,-117.1254637,28829
1047,1047,CARMEL MTN RD,STIMSON CT,32.9632195,-117.132299,32.9625293,-117.1337223,20946
1048,1048,CARMEL MTN RD,STIMSON CT RD,32.9632195,-117.132299,32.9625293,-117.1337223,8117
1049,1049,CARMEL MTN RD,VALVERDE CT,32.9632195,-117.132299,32.9776929,-117.0917034,94889
1050,1050,CARMEL MTN RD,VIA VENEZIA RD,32.9632195,-117.132299,32.9776929,-117.0917034,15068
1051,1051,CARMEL MTN RD,WORLD TRADE DR,32.9632195,-117.132299,32.983925,-117.073914,68376
1054,1054,CARMEL VALLEY RD,BLAZING STAR ,32.9517747,-117.1943397,32.9656052,-117.1932263,6429
1055,1055,CARMEL VALLEY RD,CAMINITO LAZANJA RD,32.9517747,-117.1943397,32.9864323,-117.163334,12557
1056,1056,CARMEL VALLEY RD,LAZANJA DR,32.9517747,-117.1943397,32.9865403,-117.162818,17664
1057,1057,CARMEL VY  RD,VY CTRE  DR,32.9517747,-117.1943397,32.9376997,-117.2310574,45147
1059,1059,CARMEL VY RD,CAMINITO LAZANJA  RD,32.9517747,-117.1943397,32.9864323,-117.163334,45795
1062,1062,CARMEL VY RD,MALER RD,32.9517747,-117.1943397,32.980263,-117.131401,14676
1064,1064,CARMEL VY RD,VALLEY CTRE DR,32.9517747,-117.1943397,32.9376997,-117.2310574,139893
1066,1066,CARNOUSTIE RD,AIRWAY RD,32.565638,-116.9400644,32.5645375,-117.0153262,18739
1067,1067,CAROL ST,DORIS (PALM AV) ST,32.5863954,-117.0942789,32.5645375,-117.0153262,91539
1068,1068,CARRANZA DR,MATINAL RD,33.032448,-117.092773,33.0315883,-117.0850561,5999
1069,1069,CARROLL  RD,CAMINO RUIZ  RD,32.8828066,-117.1567097,33.0044606,-117.169729,43710
1070,1070,CARROLL  RD,TRADE  ST,32.8828066,-117.1567097,32.888687,-117.160767,6110
1071,1071,CARROLL  RD,TRADE ST,32.8828066,-117.1567097,32.888687,-117.160767,28054
1072,1072,CARROLL CANYON RD,SCRIPPS LAKE DR,32.8882029,-117.2045649,32.911812,-117.10598,14464
1082,1082,CARROLL RD,KENAMAR CT,32.8828066,-117.1567097,32.8866434,-117.1547942,21104
1083,1083,CARROLL RD,TRADE ST,32.8828066,-117.1567097,32.888687,-117.160767,89322
1084,1084,CARROLL WY,KENAMAR DR,32.8870409,-117.1589487,32.8866517,-117.1554613,29339
1087,1087,CASEY GLEN RD,OLD COURSE RD,33.0214141,-117.1418086,33.0218813,-117.1382983,12239
1088,1088,CASS ST,DAWES ST,32.796444,-117.251549,32.8038345,-117.2518654,218646
1089,1089,CASTANA ST,HARTLEY ST,32.70663,-117.0831841,32.7101069,-117.0946936,42813
1090,1090,CASTANA ST,IMPERIAL AV,32.70663,-117.0831841,32.7064323,-117.1252448,36171
1091,1091,CASTELAR ST,LARKSPUR ST,32.7496183,-117.2362689,32.7504928,-117.2396265,31210
1100,1100,CATARINA LN,POWAY DR,32.9470399,-117.0904778,32.7225895,-117.2446418,1111
1101,1101,CAULFIELD DR,CORONADO SB  ST,32.578882,-117.074662,32.7225895,-117.2446418,10574
1102,1102,CAULFIELD DR,CORONADO SB AV,32.578882,-117.074662,32.7225895,-117.2446418,59081
1103,1103,CAVE ST,ROSLYN LN,32.8479388,-117.2713048,32.8487458,-117.2707705,13407
1105,1105,CEDAR  ST,ELM ST,32.7219733,-117.1603253,32.724141,-117.0871686,15590
1106,1106,CEDAR ST,DATE ST,32.7219733,-117.1603253,32.708832,-117.063263,158341
1107,1107,CEDAR ST,ELM ST,32.7219733,-117.1603253,32.724141,-117.0871686,69983
1108,1108,CEDAR ST,FIR ST,32.7219733,-117.1603253,32.7255126,-117.0870027,33233
1112,1112,CEDAR ST ST,DATE ST,32.7219733,-117.1603253,32.708832,-117.063263,3321
1113,1113,CEDARBRAE LN,TRUDY LN,32.710403,-117.246948,32.7115564,-117.2483981,53235
1114,1114,CEDARBRAE LN,TRUDY LN LN,32.710403,-117.246948,32.7115564,-117.2483981,13297
1115,1115,CELIA VISTA DR,UNIVERSITY AV,32.7502301,-117.055551,32.7484766,-117.1239509,14575
1116,1116,CENTAURUS WY,ARCTURUS WY,32.9257253,-117.1318572,32.9271284,-117.132622,10509
1117,1117,CENTER ST,BOLTON HALL RD,32.5519622,-117.0396864,32.5508061,-117.0380867,14310
1118,1118,CENTRAL  AV,41 ST,32.5519622,-117.0396864,32.7531249,-117.1069115,23318
1119,1119,CENTRAL AV,41 ST,32.5519622,-117.0396864,32.7531249,-117.1069115,145849
1120,1120,CENTRAL PLAZA RD,KEARNY VILLA RD,32.8256102,-117.1384856,32.8318334,-117.1383588,10342
1121,1121,CENTRALOMA DR,BERNICE DR,32.7381932,-117.2301666,32.7387267,-117.2313319,44299
1122,1122,CENTRE  ST,PARK  BL,32.7381932,-117.2301666,32.7331897,-117.1459423,21109
1123,1123,CENTRE ST,PARK BL,32.7381932,-117.2301666,32.7331897,-117.1459423,114509
1124,1124,CENTURION SQ,DECORO ST,32.8617024,-117.2086931,32.8641391,-117.2142307,59617
1125,1125,CENTURY PARK CT,TECH WY,32.8234308,-117.1441372,32.8255749,-117.1439008,29710
1126,1126,CEREZA ST,IMPERIAL AV,32.705059,-117.092537,32.7064323,-117.1252448,31409
1127,1127,CERVANTES AV,SKYLINE DR,32.6978572,-117.0700941,32.704735,-117.028923,5299
1137,1137,CHANTILLY AV,HARJOAN AV,32.7914939,-117.1447663,32.7935159,-117.145527,65862
1139,1139,CHATEAU DR,ABERNATHY WY,33.058342,-116.573013,32.8235969,-117.17473,15433
1140,1140,CHATEAU DR,CANOSA AV,33.058342,-116.573013,32.825848,-117.181923,9427
1141,1141,CHATEAU DR,CLAIREMONT MESA BL,33.058342,-116.573013,32.825848,-117.181923,2228
1142,1142,CHATSWORTH  BL,CATALINA  BL,33.058342,-116.573013,32.825848,-117.181923,3537
1143,1143,CHATSWORTH BL,ALCOTT CT,33.058342,-116.573013,32.7423664,-117.2246494,1000
1144,1144,CHATSWORTH BL,CATALINA BL,33.058342,-116.573013,32.7423664,-117.2246494,5283
1145,1145,CHATSWORTH BL,LOTUS DR,33.058342,-116.573013,32.595818,-117.045471,1938
1146,1146,CHEROKEE (S) AV,35 ST,33.058342,-116.573013,32.595818,-117.045471,1743
1147,1147,CHEROKEE AV,CHEROKEE AV,32.760948,-117.114098,32.760948,-117.114098,7499
1148,1148,CHERRY HILL DR,AMBERGLADES LN,32.9297123,-117.2065344,32.9270996,-117.2009132,8417
1149,1149,CHESAPEAKE DR,KEARNY VILLA RD,32.837879,-117.129646,32.8318334,-117.1383588,66507
1150,1150,CHESAPEAKE DR,RUFFIN RD,32.837879,-117.129646,32.8087556,-117.1190285,40185
1151,1151,CHICAGO ST,DENVER ST,32.796833,-117.20443,32.7813144,-117.2043796,28032
1152,1152,CHILDRENS WY,BIRMINGHAM DR,32.796833,-117.20443,33.025349,-117.270638,22059
1153,1153,CHOCTAW DR,ART ST,32.7647678,-117.0620107,32.7682499,-117.0630578,73020
1154,1154,CHOLLAS  PK,COLLEGE  AV,32.7377949,-117.0676095852324,32.7772397,-117.0677729,20620
1155,1155,CHOLLAS  PY,LEA  ST,32.7377949,-117.0676095852324,32.745186,-117.081596,19287
1156,1156,CHOLLAS  PY,RDG VW  DR,32.7377949,-117.0676095852324,32.731525,-117.093918,8327
1157,1157,CHOLLAS PARK EN,COLLEGE GROVE WY,32.7377949,-117.0676095852324,32.7381582,-117.0582059,87914
1158,1158,CHOLLAS PK EN ,COL GROVE  WY,32.7377949,-117.0676095852324,32.7381582,-117.0582059,10998
1159,1159,CHOLLAS PY,58 ST,32.7377949,-117.0676095852324,32.7572006,-117.0728922,291687
1160,1160,CHOLLAS PY,LEA ST,32.7377949,-117.0676095852324,32.745186,-117.081596,95722
1161,1161,CHOLLAS PY,RIDGE VIEW DR,32.7377949,-117.0676095852324,32.731525,-117.093918,32127
1162,1162,CHURCHWARD ST,IMPERIAL AV,32.7040318,-117.0785349,32.7064323,-117.1252448,52292
1163,1163,CHURCHWARD ST,TRINIDAD WY,32.7040318,-117.0785349,32.7020156,-117.0795887,12999
1164,1164,CHURCHWOOD ST,OLVERA AV,32.7040318,-117.0785349,32.698833,-117.079277,1526
1165,1165,CHURRITUCK DR,GRISSOM ST,32.581635,-117.058113,32.583256,-117.055397,17191
1166,1166,CHURRITUCK DR,TWINING AV,32.581635,-117.058113,32.584518,-117.045403,1356
1168,1168,CIRCLE DR,DE ANZA RD,33.1580218,-117.1398751,32.7981685,-117.2158279,2357
1187,1187,CLAIREMONT DR,FOND DU LAC AV,32.8038,-117.1991166,32.83466,-117.202469,16156
1188,1188,CLAIREMONT DR,GENESEE AV,32.8038,-117.1991166,32.7914365,-117.1597319,36745
1189,1189,CLAIREMONT DR,GESNER ST,32.8038,-117.1991166,32.7917979,-117.2044155,48911
1190,1190,CLAIREMONT DR,INGULF ST,32.8038,-117.1991166,32.7895839,-117.2060041,22273
1191,1191,CLAIREMONT DR,MT CULEBRA AV,32.8038,-117.1991166,32.818321,-117.189034,137977
1192,1192,CLAIREMONT DR,N MISSION BAY DR,32.8038,-117.1991166,32.7979936,-117.2113957,10011
1217,1217,CLARA LEE AV,ESTRELLA AV,32.792931,-117.088966,32.7494107,-117.0899733,36057
1218,1218,CLAY AV,WEBSTER AV,32.785267,-117.015099,32.7494107,-117.0899733,30296
1219,1219,CLAY ST,FRANKLIN ST,32.785267,-117.015099,32.7802576,-117.1414966,8884
1220,1220,CLEARWOOD CT,SPRING CYN RD,32.922729,-117.077026,32.7802576,-117.1414966,11963
1221,1221,CLEVELAND AV,NORMAL ST,32.922729,-117.077026,32.7505832,-117.1488631,222305
1222,1222,CLEVELAND AV,PARK AV,32.922729,-117.077026,32.8395732,-116.970139,3860
1223,1223,CLEVELAND AV,PARK BL,32.922729,-117.077026,32.7331897,-117.1459423,3149
1224,1224,CLEVELAND AV,WASHINGTON ST,32.7492544,-117.1523776,32.7415586,-117.1842436,16471
1227,1227,CLOVE ST,TUSTIN ST,32.7401158,-117.2234913,32.7327561,-117.2309271,13208
1228,1228,CLOVERDALE (FG) RD,OLD RANCHO (FG) RD,32.7401158,-117.2234913,33.0883652,-117.2302274,15722
1229,1229,CLOVERDALE (FG) RD,OLD RH (FG) RD,32.7401158,-117.2234913,33.0883652,-117.2302274,4177
1230,1230,CLOVERDALE RD,OLD RANCH RD,33.1133043,-117.0177111,32.6412106,-117.0606445,6832
1238,1238,COCONINO WY,CLAIREMONT DR,32.832874,-117.20533,32.8038,-117.1991166,14308
1239,1239,COL GROVE  DR,LOMA ALTA  DR,32.7374122,-117.0590354,32.7501992,-117.0530648,5189
1240,1240,COL GROVE DR,MERIDIAN AV,32.7374122,-117.0590354,32.7453432,-117.0575663,21646
1241,1241,COL GROVE DR,REDWOOD ST,32.7374122,-117.0590354,32.73783,-117.1342815,19242
1242,1242,COL GROVE WY,COLLEGE AV,32.7374122,-117.0590354,32.73783,-117.1342815,13399
1243,1243,COL GROVE WY WY,COLLEGE  AV,32.7381582,-117.0582059,32.7772397,-117.0677729,10998
1244,1244,COLE ST,CLAIREMONT MESA BL,32.83942,-117.201401,32.7772397,-117.0677729,18894
1245,1245,COLIMA CT,MIDWAY ST,32.8107338,-117.2685376,32.8131638,-117.2648792,1489
1246,1246,COLIMA ST,CAM COSTA  ST,32.811871,-117.263329,32.8131638,-117.2648792,17987
1247,1247,COLIMA ST,MIDWAY ST,32.811871,-117.263329,32.8131638,-117.2648792,30002
1248,1248,COLLEGE  AV,CARTAGENA  DR,32.811871,-117.263329,32.755001,-117.062752,20283
1249,1249,COLLEGE  AV,MONTEZUMA  RD,32.811871,-117.263329,32.7699119,-117.0911785,16440
1250,1250,COLLEGE  AV,RACINE  RD,32.811871,-117.263329,32.747232,-117.054482,4755
1251,1251,COLLEGE AV,62 ST,32.811871,-117.263329,32.7098724,-117.0639631,98462
1252,1252,COLLEGE AV,63 ST,32.811871,-117.263329,32.771397,-117.063217,20938
1253,1253,COLLEGE AV,ALVARADO CT,32.811871,-117.263329,32.777409,-117.062286,38416
1254,1254,COLLEGE AV,CARTAGENA DR,32.811871,-117.263329,32.755001,-117.062752,109504
1255,1255,COLLEGE AV,COLLEGE GROVE VILLAGE DY,32.7772397,-117.0677729,32.755001,-117.062752,26887
1256,1256,COLLEGE AV,COLLEGE PL,32.7772397,-117.0677729,32.7699433,-117.0700117,72460
1257,1257,COLLEGE AV,MARGERUM AV,32.7772397,-117.0677729,32.803242,-117.066177,15695
1258,1258,COLLEGE AV,NASSAU DR,32.7772397,-117.0677729,32.744221,-117.052254,2592
1259,1259,COLLEGE AV,RACINE RD,32.7772397,-117.0677729,32.747232,-117.054482,18821
1260,1260,COLLEGE AV,ROCKFORD DR,32.7772397,-117.0677729,32.7690881,-117.0678272,70905
1261,1261,COLLEGE AV,VISTA GRANDE RD,32.7772397,-117.0677729,32.7839873,-116.9061751,2880
1262,1262,COLLEGE AV,ZENA DR,32.7772397,-117.0677729,32.7462234,-117.0575455,3143
1263,1263,COLLEGE AVE,55TH St,32.7772397,-117.0677729,32.7716241,-117.0763201,6679
1264,1264,COLLEGE AVE,ALVARADO RD,32.7772397,-117.0677729,32.777863,-117.059669,5947
1265,1265,COLLEGE GROVE AV,MERIDIAN AV,32.7381582,-117.0582059,32.7453432,-117.0575663,22766
1266,1266,COLLEGE GROVE DR,EUCLID AV,32.7374122,-117.0590354,32.7453432,-117.0575663,40844
1267,1267,COLLEGE GROVE DR,LOMA ALTA DR,32.7374122,-117.0590354,32.7501992,-117.0530648,9278
1268,1268,COLLEGE GROVE DR,MERIDIAN AV,32.7374122,-117.0590354,32.7453432,-117.0575663,94362
1269,1269,COLLEGE GROVE DR,REDWOOD ST,32.7374122,-117.0590354,32.73783,-117.1342815,216281
1270,1270,COLLEGE GROVE DR,UNIVERSITY AV,32.7374122,-117.0590354,32.73783,-117.1342815,20321
1271,1271,COLLEGE GROVE WY,COLLEGE AV,32.7381582,-117.0582059,32.73783,-117.1342815,55641
1272,1272,COLLEGE PL,MONTEZUMA RD,32.7699433,-117.0700117,32.7699119,-117.0911785,30655
1273,1273,COLLIER AV,NEW MILLS RD,32.7650574,-117.0866472,32.765156,-117.078827,13289
1275,1275,COLLURA ST,54 ST,32.7650574,-117.0866472,32.7347417,-117.0796148,6020
1276,1276,COLLWOOD BL,YERBA SANTA DR,32.7650574,-117.0866472,32.7721927,-117.0865134,23761
1277,1277,COLLWOOD WY,MONTEZUMA RD,32.7683404,-117.08583,32.7699119,-117.0911785,126853
1278,1278,COLUMBIA ST,FRONT ST,32.7683404,-117.08583,32.7151596,-117.1647097,18696
1279,1279,COLUMBIA ST,INDIA ST,32.7176799,-117.1673811,32.741543,-117.17971,49176
1280,1280,COLUMBIA ST,STATE ST,32.7176799,-117.1673811,32.7191404,-117.1664942,369108
1281,1281,COMMERCE  AV,CONSTRUCTION  CT,32.880119,-117.1679039,32.8835958,-117.1673496,22784
1282,1282,COMMERCE  AV,PRODUCTION  AV,32.880119,-117.1679039,32.8822812,-117.1658387,120201
1283,1283,COMMERCE AV,CONSTRUCTION CT,32.880119,-117.1679039,32.8835958,-117.1673496,100772
1285,1285,COMMERCE AV,PRODUCTION AV,32.880119,-117.1679039,32.8822812,-117.1658387,331918
1286,1286,COMMERCIAL ST,16 ST,32.880119,-117.1679039,32.8822812,-117.1658387,5489
1287,1287,COMMERCIAL ST,28 ST,32.880119,-117.1679039,32.7373807,-117.1336351,2699
1288,1288,COMMERCIAL ST,G ST,32.7052633,-117.1403408,32.7125562,-117.1627743,7780
1289,1289,COMMERCIAL ST,HARBOR DR,32.7052633,-117.1403408,32.689965,-117.1315979,4573
1290,1290,COMMERCIAL ST,IMPERIAL AV,32.7052633,-117.1403408,32.7064323,-117.1252448,32531
1291,1291,COMMERCIAL ST,KEARNY AV,32.7052633,-117.1403408,32.7022131,-117.143348,4934
1292,1292,COMMERCIAL ST,MARKET ST,32.7052633,-117.1403408,32.7116497,-117.130337,6041
1294,1294,COMPLEX DR,MISSILE RD,32.929749,-117.123444,32.8261337,-117.1315822,95339
1296,1296,COMSTOCK ST,ULRIC ST,32.7873372,-117.1745691,32.7707225,-117.162888,70821
1297,1297,CONESTOGA WY,MARGERUM AV,32.804806,-117.076378,32.803242,-117.066177,77102
1298,1298,CONFERENCE WY,CAMINO NORTE WY,32.985699,-117.077087,32.803242,-117.066177,32726
1299,1299,CONFERENCE WY,RANCHO CARMEL DR,32.985699,-117.077087,32.9790464,-117.0819064,118015
1300,1300,CONGRESS ST,JEFFERSON ST,32.985699,-117.077087,32.9790464,-117.0819064,1572
1301,1301,CONGRESS ST,JUAN ST,32.985699,-117.077087,32.7555343,-117.1966045,30654
1302,1302,CONGRESS ST,SAN DIEGO AV,32.985699,-117.077087,32.7522126,-117.1939891,8410
1303,1303,CONIFER AV,OUTER RD,32.585655,-117.084593,32.5778279,-117.082358,4249
1304,1304,CONRAD AV,APPLETON ST,32.8361384,-117.1885526,32.8370723,-117.1871557,6886
1305,1305,CONRAD AV,LEHRER DR,32.8361384,-117.1885526,32.838047,-117.191521,82608
1306,1306,CONSOLIDATED WY,MIRAMAR RD,32.8779981,-117.1661402,32.8938447,-117.1259922,12769
1307,1307,CONTOUR BL,COLLWOOD BL,32.8779981,-117.1661402,32.8938447,-117.1259922,19182
1308,1308,CONVENTION WY,05 AV,32.8779981,-117.1661402,32.7166889,-117.1597872,57879
1309,1309,CONVOY CT,COPLEY DR,32.8347146,-117.1582048,32.8395081,-117.162376,20881
1310,1310,CONVOY CT,COPLEY PARK CT,32.8347146,-117.1582048,32.8395081,-117.162376,7919
1311,1311,CONVOY CT,COPLEY PK,32.8347146,-117.1582048,32.8395081,-117.162376,7355
1313,1313,CONVOY ST,ARMOUR ST,32.835655,-117.152397,32.8199884,-117.151969,12886
1314,1314,CONVOY ST,BRINELL ST,32.835655,-117.152397,32.8250418,-117.1531647,15231
1315,1315,CONVOY ST,KEARNY MESA RD,32.835655,-117.152397,32.8914291,-117.1184624,15190
1316,1316,CONVOY ST,KEARNY MS RD,32.835655,-117.152397,32.8914291,-117.1184624,6551
1317,1317,CONVOY ST,MERCURY  ST,32.835655,-117.152397,32.8219016,-117.1488519,2099
1318,1318,CONVOY ST,MERCURY ST,32.835655,-117.152397,32.8219016,-117.1488519,476735
1319,1319,CONVOY ST,OTHELLO AV,32.835655,-117.152397,32.8171818,-117.1522595,52333
1320,1320,CONVOY ST,RUFFNER ST,32.835655,-117.152397,32.830811,-117.158867,122008
1322,1322,COPLEY AV,35 ST,32.835655,-117.152397,32.7500396,-117.1180499,5546
1323,1323,COPLEY DR,CONVOY CT,32.8395081,-117.162376,32.8347146,-117.1582048,9627
1324,1324,COPLEY PARK PL,CORPORATE PARK PL,32.8359559,-117.1561788,32.8347146,-117.1582048,46389
1325,1325,COPLEY PK PL,CORPORATE PK,32.8359559,-117.1561788,32.8347146,-117.1582048,12035
1326,1326,CORAZON PL,LUZ PL,33.037018,-117.082222,33.034389,-117.083443,20463
1327,1327,CORD LN,STANWELL ST,32.912785,-117.131264,32.9119838,-117.1352725,19894
1328,1328,CORNERSTONE CT,MIRA MESA BL,32.8196477,-116.9147574,32.9119838,-117.1352725,23301
1329,1329,CORONADO  AV,CAMINITO HIEDRA  AV,32.5764872,-117.0857686,32.573675,-117.079269,2422
1330,1330,CORONADO (SB)  AV,TREMAINE  WY,32.5764872,-117.0857686,32.565952,-117.094467,5621
1331,1331,CORONADO (SB) AV,TREMAINE WY,32.5764872,-117.0857686,32.565952,-117.094467,13635
1332,1332,CORONADO AV,CAMINITO HIEDRA AV,32.5764872,-117.0857686,32.573675,-117.079269,6959
1333,1333,CORONADO AV,CAMINITO SECOYA AV,32.5764872,-117.0857686,32.5736809,-117.075867,23351
1334,1334,CORONADO AV,DEL SOL BL,32.5764872,-117.0857686,32.5736809,-117.075867,57106
1335,1335,CORONADO AV,ELDER AV,32.5764872,-117.0857686,32.578365,-117.098778,26798
1336,1336,CORONADO AV,IRIS AV,32.5764872,-117.0857686,32.5693891,-117.0665659,16594
1337,1337,CORONADO AV,SANTA CRUZ AV,32.5764872,-117.0857686,32.7392478,-117.2470425,57513
1338,1338,CORONADO AV,W PT LOMA BL,32.5764872,-117.0857686,32.75331675,-117.24550553465984,3269
1346,1346,CORPORATE CTR DR,OCEAN VIEW HILLS PY,32.5714804,-117.0053708,32.5693891,-117.0665659,130759
1347,1347,CORTE RAPOSO ,CAMINO NORTE ,32.5714804,-117.0053708,33.0085901,-117.0954621,18543
1348,1348,COSMO ST,AMOROSO ST,32.818943,-117.165833,32.8187219,-117.1649502,32948
1349,1349,COSOY WY,JACKSON ST,32.7554347,-117.1934433,32.8187219,-117.1649502,2994
1350,1350,COSTA VERDE BL,GENESEE AV,32.8667433,-117.2165801,32.7914365,-117.1597319,118458
1351,1351,COTTONTAIL LN,LA JOLLA SCENIC S DR,32.821655,-117.260468,32.7914365,-117.1597319,20629
1352,1352,COTTONWOOD RD,AVERIL  RD,32.821655,-117.260468,32.558743,-117.054283,11389
1353,1353,COTTONWOOD RD,CYPRESS DR,32.821655,-117.260468,32.558743,-117.054283,64363
1354,1354,COTTONWOOD RD,W PARK AV,32.821655,-117.260468,32.558743,-117.054283,17381
1355,1355,COVINA ST,COVINA CR,32.904092,-117.132238,32.558743,-117.054283,3686
1356,1356,COWLES MTN BL,BOULDER LAKE AV,32.904092,-117.132238,32.800846,-117.017921,80889
