,Unnamed: 0.1,CNN,PRIMARY_ST,start_loc,end_loc,count,DATE,lat_x,lon_x,lat_y,lon_y
706,1314,13524002,WEBSTER ST,HAIGHT ST,PAGE ST,2653,6/21/2016,37.7713924,-122.4286167,37.7728238,-122.432412
707,1315,13524002,WEBSTER ST,HAIGHT ST,PAGE ST,2045,6/21/2016,37.7713924,-122.4286167,37.7728238,-122.432412
708,1316,13524002,WEBSTER ST,HAIGHT ST,PAGE ST,2045,6/21/2016,37.7713924,-122.4286167,37.7728238,-122.432412
709,1318,8773101,MARKET ST,DANVERS ST,HATTIE ST,6121,6/22/2016,37.7596655,-122.443036,37.760861,-122.441002
710,1319,9022000,MIGUEL ST,BEACON ST,BEMIS ST,706,6/22/2016,37.740838,-122.432936,37.7384132,-122.4287443
711,1320,8856000,MASONIC AVE,WALLER ST,FREDERICK ST,4287,6/22/2016,37.7702178,-122.4378271,37.7675665,-122.4448565
712,1321,9021000,MIGUEL ST,BEACON ST,BEMIS ST,706,6/22/2016,37.740838,-122.432936,37.7384132,-122.4287443
713,1322,9021000,MIGUEL ST,BEACON ST,BEMIS ST,654,6/22/2016,37.740838,-122.432936,37.7384132,-122.4287443
714,1323,9022000,MIGUEL ST,BEACON ST,BEMIS ST,654,6/22/2016,37.740838,-122.432936,37.7384132,-122.4287443
715,1324,8856000,MASONIC AVE,WALLER ST,FREDERICK ST,3655,6/22/2016,37.7702178,-122.4378271,37.7675665,-122.4448565
716,1325,8773101,MARKET ST,DANVERS ST,HATTIE ST,6373,6/22/2016,37.7596655,-122.443036,37.760861,-122.441002
717,1327,7995000,LAGUNA HONDA BLVD ,HERNANDEZ AVE,BALCETA AVE,2936,7/13/2016,37.7447899,-122.457405,37.7453866,-122.457076
718,1328,7995000,LAGUNA HONDA BLVD ,HERNANDEZ AVE,BALCETA AVE,3332,7/13/2016,37.7447899,-122.457405,37.7453866,-122.457076
719,1333,3281000,BRYANT ST,2ND ST,3RD ST,15926,8/30/2016,37.7824848,-122.3928646,37.7770808,-122.3905503
720,1334,3280000,BRYANT ST,2ND ST,3RD ST,15926,8/30/2016,37.7824848,-122.3928646,37.7770808,-122.3905503
721,1335,3074000,BRANNAN ST,2ND ST,3RD ST,7248,8/30/2016,37.7824848,-122.3928646,37.7770808,-122.3905503
722,1336,3074000,BRANNAN ST,2ND ST,3RD ST,7248,8/30/2016,37.7824848,-122.3928646,37.7770808,-122.3905503
723,1337,3074000,BRANNAN ST,2ND ST,3RD ST,7256,8/30/2016,37.7824848,-122.3928646,37.7770808,-122.3905503
724,1338,3074000,BRANNAN ST,2ND ST,3RD ST,7256,8/30/2016,37.7824848,-122.3928646,37.7770808,-122.3905503
725,1339,3297000,BRYANT ST,8TH ST,9TH ST,21408,8/30/2016,37.7722944,-122.407116,37.7714486,-122.408193
726,1340,3298000,BRYANT ST,8TH ST,9TH ST,21408,8/30/2016,37.7722944,-122.407116,37.7714486,-122.408193
727,1341,454000,9TH ST,FOLSOM ST,HARRISON ST,24595,8/30/2016,37.7740352,-122.411791,37.7728705,-122.410327
728,1342,456000,9TH ST,FOLSOM ST,HARRISON ST,24595,8/30/2016,37.7740352,-122.411791,37.7728705,-122.410327
729,1343,3090000,BRANNAN ST,9TH ST,DIVISION ST,4979,8/30/2016,37.7702425,-122.406945,37.7692435,-122.4085329
730,1344,3091000,BRANNAN ST,9TH ST,DIVISION ST,4979,8/30/2016,37.7702425,-122.406945,37.7692435,-122.4085329
731,1345,3090000,BRANNAN ST,9TH ST,DIVISION ST,6564,8/30/2016,37.7702425,-122.406945,37.7692435,-122.4085329
732,1346,3091000,BRANNAN ST,9TH ST,DIVISION ST,6564,8/30/2016,37.7702425,-122.406945,37.7692435,-122.4085329
733,1347,515000,11TH ST,FOLSOM ST,HARRISON ST,2786,9/15/2016,37.7842222,-122.3984442,37.7710441,-122.412861
734,1348,372000,7TH ST,FOLSOM ST,HARRISON ST,24110,9/15/2016,37.7842222,-122.3984442,37.7757321,-122.40650180021004
735,1349,515000,11TH ST,FOLSOM ST,HARRISON ST,6281,9/15/2016,37.7842222,-122.3984442,37.7710441,-122.412861
736,1350,3076000,BRANNAN ST,3RD ST,4TH ST,7735,9/17/2016,37.7770808,-122.3905503,37.7782151,-122.3965161
737,1351,3076000,BRANNAN ST,3RD ST,4TH ST,5387,9/17/2016,37.7770808,-122.3905503,37.7782151,-122.3965161
738,1353,301000,5TH ST,FOLSOM ST,HARRISON ST,11971,9/22/2016,37.7804562,-122.40346,37.7776981,-122.4035514
739,1354,170000,3RD STREET,FOLSOM ST,HARRISON ST,23081,9/22/2016,37.7841984,-122.399293,37.7776981,-122.4035514
740,1355,171000,3RD STREET,FOLSOM ST,HARRISON ST,23081,9/22/2016,37.7841984,-122.399293,37.7776981,-122.4035514
741,1356,337000,6TH ST,FOLSOM ST,HARRISON ST,12867,9/22/2016,37.7842222,-122.3984442,37.7773125,-122.40429
742,1357,337000,6TH ST,FOLSOM ST,HARRISON ST,12867,9/22/2016,37.7842222,-122.3984442,37.7773125,-122.40429
743,1358,3439000,BUSH ST,TAYLOR ST,JONES ST,21929,10/26/2016,37.7842222,-122.3984442,37.7773125,-122.40429
744,1359,373000,8TH ST,FOLSOM ST,HARRISON ST,15938,11/3/2016,37.7842222,-122.3984442,37.7773125,-122.40429
745,1360,106000,1ST ST,MISSION ST,HOWARD ST,22642,11/3/2016,37.78947,-122.397352,37.7773125,-122.40429
746,1361,104001,1ST ST,MISSION ST,HOWARD ST,22642,11/3/2016,37.78947,-122.397352,37.7773125,-122.40429
747,1362,7428000,JAMESTOWN AVE,GRIFFITH ST,HAWES ST,567,11/8/2016,37.7286649,-122.3787891,37.727425,-122.382687
748,1363,7429000,JAMESTOWN AVE,GRIFFITH ST,HAWES ST,567,11/8/2016,37.7286649,-122.3787891,37.727425,-122.382687
749,1364,7428000,JAMESTOWN AVE,GRIFFITH ST,HAWES ST,773,11/8/2016,37.7286649,-122.3787891,37.727425,-122.382687
750,1365,7429000,JAMESTOWN AVE,GRIFFITH ST,HAWES ST,773,11/8/2016,37.7286649,-122.3787891,37.727425,-122.382687
751,1366,7432000,JAMESTOWN AVE,INGALLS ST,JENNINGS ST,1591,11/8/2016,37.7313771,-122.3794013,37.7262314,-122.3894274
752,1367,7739000,KANSAS STREET,26TH ST,25TH ST,3546,11/8/2016,37.7508458,-122.402131,37.7518705,-122.402232
753,1368,7431000,JAMESTOWN AVE,INGALLS ST,REDONDO ST,1459,11/8/2016,37.7313771,-122.3794013,37.7184985,-122.3921389
754,1369,7432000,JAMESTOWN AVE,INGALLS ST,JENNINGS ST,1524,11/8/2016,37.7313771,-122.3794013,37.7262314,-122.3894274
755,1370,11003000,RHODE ISLAND ST,23RD ST,24TH ST,564,11/8/2016,37.7543762,-122.401702,37.7533925,-122.401601
756,1371,11003000,RHODE ISLAND ST,23RD ST,24TH ST,918,11/8/2016,37.7543762,-122.401702,37.7533925,-122.401601
757,1375,11004000,RHODE ISLAND ST,24TH ST,25TH ST,911,11/8/2016,37.7533925,-122.401601,37.7521132,-122.40148
758,1376,7739000,KANSAS ST,26TH ST,25TH ST,2032,11/8/2016,37.7508458,-122.402131,37.7518705,-122.402232
759,1380,7198000,INDIANA ST,23RD ST,25TH ST,2097,11/8/2016,37.757286,-122.3923999,37.7508128,-122.4155588
760,1381,11004000,RHODE ISLAND ST,24TH ST,25TH ST,356,11/8/2016,37.7533925,-122.401601,37.7521132,-122.40148
761,1382,1504000,26TH ST,DE HARO ST,WISCONSIN,3089,11/8/2016,37.7508582,-122.400146,37.7521132,-122.40148
762,1383,1505000,26TH ST,DE HARO ST,WISCONSIN,3089,11/8/2016,37.7508582,-122.400146,37.7665366,-122.3998185
763,1395,7431000,JAMESTOWN AVE,INGALLS ST,REDONDO ST,1288,11/8/2016,37.7313771,-122.3794013,37.7184985,-122.3921389
764,1396,7428000,JAMESTOWN AVE,GRIFFITH ST,HAWES ST,546,11/9/2016,37.7286649,-122.3787891,37.727425,-122.382687
765,1397,7429000,JAMESTOWN AVE,GRIFFITH ST,HAWES ST,546,11/9/2016,37.7286649,-122.3787891,37.727425,-122.382687
766,1398,7428000,JAMESTOWN AVE,GRIFFITH ST,HAWES ST,855,11/9/2016,37.7286649,-122.3787891,37.727425,-122.382687
767,1399,7429000,JAMESTOWN AVE,GRIFFITH ST,HAWES ST,855,11/9/2016,37.7286649,-122.3787891,37.727425,-122.382687
768,1400,7431000,JAMESTOWN AVE,INGALLS ST,REDONDO ST,1266,11/9/2016,37.7313771,-122.3794013,37.7184985,-122.3921389
769,1401,7432000,JAMESTOWN AVE,INGALLS ST,JENNINGS ST,1522,11/9/2016,37.7313771,-122.3794013,37.7262314,-122.3894274
770,1402,7431000,JAMESTOWN AVE,INGALLS ST,REDONDO ST,1507,11/9/2016,37.7313771,-122.3794013,37.7184985,-122.3921389
771,1404,7739000,KANSAS STREET,26TH ST,25TH ST,3023,11/9/2016,37.7508458,-122.402131,37.7518705,-122.402232
772,1405,11003000,RHODE ISLAND ST,23RD ST,24TH ST,914,11/9/2016,37.7543762,-122.401702,37.7533925,-122.401601
773,1407,11003000,RHODE ISLAND ST,23RD ST,24TH ST,496,11/9/2016,37.7543762,-122.401702,37.7533925,-122.401601
774,1408,7739000,KANSAS STREET,26TH ST,25TH ST,1936,11/9/2016,37.7508458,-122.402131,37.7518705,-122.402232
775,1414,11004000,RHODE ISLAND ST,24TH ST,25TH ST,886,11/9/2016,37.7533925,-122.401601,37.7521132,-122.40148
776,1415,7198000,INDIANA ST,23RD ST,25TH ST,2097,11/9/2016,37.757286,-122.3923999,37.7508128,-122.4155588
777,1416,11004000,RHODE ISLAND ST,24TH ST,25TH ST,302,11/9/2016,37.7533925,-122.401601,37.7521132,-122.40148
778,1417,1505000,26TH ST,DE HARO ST,WISCONSIN,2882,11/9/2016,37.7508582,-122.400146,37.7665366,-122.3998185
779,1418,1504000,26TH ST,DE HARO ST,WISCONSIN,2882,11/9/2016,37.7508582,-122.400146,37.7665366,-122.3998185
780,1423,7198000,INDIANA ST,23RD ST,25TH ST,265,11/9/2016,37.757286,-122.3923999,37.7508128,-122.4155588
781,1426,1505000,26TH ST,DE HARO ST,WISCONSIN,2028,11/9/2016,37.7508582,-122.400146,37.7665366,-122.3998185
782,1430,7077000,HUDSON AVE,MENDELL ST,KEITH ST,2013,11/15/2016,37.7389897,-122.386576,37.7375793,-122.384217
783,1432,7077000,HUDSON AVE,MENDELL ST,KEITH ST,1837,11/15/2016,37.7389897,-122.386576,37.7375793,-122.384217
784,1433,1868000,39TH AVE,CABRILLO ST,FULTON ST,330,11/15/2016,37.7751274,-122.469243,37.7734186,-122.4656809
785,1435,2638000,BAKER ST,BAY ST,FRANCISCO ST,623,11/15/2016,37.806726,-122.4059099,37.804684,-122.4134294
786,1436,1850000,38TH AVE,CABRILLO ST,FULTON ST,442,11/15/2016,37.7751274,-122.469243,37.7734186,-122.4656809
787,1438,1850000,38TH AVE,CABRILLO ST,FULTON ST,437,11/15/2016,37.7751274,-122.469243,37.7734186,-122.4656809
788,1448,424000,09TH AVE,CALIFORNIA ST,CLEMENT ST,526,11/15/2016,37.78446,-122.4724574,37.7825808,-122.4726317
789,1452,424000,09TH AVE,CALIFORNIA ST,CLEMENT ST,534,11/15/2016,37.78446,-122.4724574,37.7825808,-122.4726317
790,1456,7824000,KEYSTONE WAY,OCEAN AVE,KENWOOD WAY,161,11/15/2016,37.7236783,-122.4379542,37.7280605,-122.4628968
791,1457,2638000,BAKER ST,BAY ST,FRANCISCO ST,1140,11/15/2016,37.806726,-122.4059099,37.804684,-122.4134294
792,1458,7824000,KEYSTONE WAY,OCEAN AVE,KENWOOD WAY,223,11/15/2016,37.7236783,-122.4379542,37.7280605,-122.4628968
793,1459,9021000,MIGUEL ST,BEACON ST,BEMIS ST,873,11/15/2016,37.740838,-122.432936,37.7384132,-122.4287443
794,1460,9022000,MIGUEL ST,BEACON ST,BEMIS ST,873,11/15/2016,37.740838,-122.432936,37.7384132,-122.4287443
795,1470,9022000,MIGUEL ST,BEACON ST,BEMIS ST,851,11/15/2016,37.740838,-122.432936,37.7384132,-122.4287443
796,1471,9021000,MIGUEL ST,BEACON ST,BEMIS ST,851,11/15/2016,37.740838,-122.432936,37.7384132,-122.4287443
797,1476,7077000,HUDSON AVE,MENDELL ST,KEITH ST,2061,11/16/2016,37.7389897,-122.386576,37.7375793,-122.384217
798,1477,7077000,HUDSON AVE,MENDELL ST,KEITH ST,1901,11/16/2016,37.7389897,-122.386576,37.7375793,-122.384217
799,1483,1868000,39TH AVE,CABRILLO ST,FULTON ST,393,11/16/2016,37.7751274,-122.469243,37.7734186,-122.4656809
800,1484,2638000,BAKER ST,BAY ST,FRANCISCO ST,639,11/16/2016,37.806726,-122.4059099,37.804684,-122.4134294
801,1486,1850000,38TH AVE,CABRILLO ST,FULTON ST,446,11/16/2016,37.7751274,-122.469243,37.7734186,-122.4656809
802,1488,1850000,38TH AVE,CABRILLO ST,FULTON ST,486,11/16/2016,37.7751274,-122.469243,37.7734186,-122.4656809
803,1497,1868000,39TH AVE,CABRILLO ST,FULTON ST,491,11/16/2016,37.7751274,-122.469243,37.7734186,-122.4656809
804,1500,424000,09TH AVE,CALIFORNIA ST,CLEMENT ST,608,11/16/2016,37.78446,-122.4724574,37.7825808,-122.4726317
805,1504,12720000,TURK ST,LARKIN ST,HYDE ST,9526,11/16/2016,37.7824862,-122.417155,37.7826166,-122.416071
806,1505,12721000,TURK ST,LARKIN ST,HYDE ST,9526,11/16/2016,37.7824862,-122.417155,37.7826166,-122.416071
807,1512,2638000,BAKER ST,BAY ST,FRANCISCO ST,1241,11/16/2016,37.806726,-122.4059099,37.804684,-122.4134294
808,1513,9021000,MIGUEL ST,BEACON ST,BEMIS ST,861,11/16/2016,37.740838,-122.432936,37.7384132,-122.4287443
809,1514,9022000,MIGUEL ST,BEACON ST,BEMIS ST,861,11/16/2016,37.740838,-122.432936,37.7384132,-122.4287443
810,1516,424000,09TH AVE,CALIFORNIA ST,CLEMENT ST,513,11/16/2016,37.78446,-122.4724574,37.7825808,-122.4726317
811,1525,9222000,MOFFITT ST,BEMIS ST,FARNUM ST,432,11/16/2016,37.7367508,-122.431078,37.7383449,-122.4340479
812,1526,9222000,MOFFITT ST,BEMIS ST,FARNUM ST,522,11/16/2016,37.7367508,-122.431078,37.7383449,-122.4340479
813,1527,9021000,MIGUEL ST,BEACON ST,BEMIS ST,878,11/16/2016,37.740838,-122.432936,37.7384132,-122.4287443
814,1528,9022000,MIGUEL ST,BEACON ST,BEMIS ST,878,11/16/2016,37.740838,-122.432936,37.7384132,-122.4287443
815,1540,12717000,TURK ST,JONES ST,TAYLOR ST,7939,11/17/2016,37.7830479,-122.41278,37.7833861,-122.410083
816,1541,9222000,MOFFITT ST,BEMIS ST,FARNUM ST,347,11/17/2016,37.7367508,-122.431078,37.7383449,-122.4340479
817,1542,9222000,MOFFITT ST,BEMIS ST,FARNUM ST,568,11/17/2016,37.7367508,-122.431078,37.7383449,-122.4340479
818,1546,8033000,LAKE ST,24TH AVE,25TH AVE,2987,12/6/2016,37.7633353,-122.4825047,37.7858675,-122.4852751
819,1547,2955000,BERRY ST,5TH ST,KING ST,1419,12/6/2016,37.7741816,-122.3955001,37.7718851,-122.3984139
820,1550,2955000,BERRY ST,5TH ST,KING ST,1367,12/6/2016,37.7741816,-122.3955001,37.7718851,-122.3984139
821,1551,8033000,LAKE ST,24TH AVE,25TH AVE,2451,12/6/2016,37.7633353,-122.4825047,37.7858675,-122.4852751
822,1554,3340000,BUCHANAN ST,SACRAMENTO ST,CALIFORNIA ST,1847,12/6/2016,37.7903484,-122.4305873,37.7843205,-122.4295806
823,1556,3340000,BUCHANAN ST,SACRAMENTO ST,CALIFORNIA ST,3573,12/6/2016,37.7903484,-122.4305873,37.7843205,-122.4295806
824,1560,2949000,BERNARD ST,JONES ST,LEAVENWORTH ST,125,12/6/2016,37.7830995,-122.4124438,37.7826781,-122.4140451
825,1563,6412000,GRANT AVE,LOMBARD ST,GREENWICH ST,709,12/6/2016,37.8035118,-122.408105,37.7985429,-122.4391739
826,1564,6410000,GRANT AVE,LOMBARD ST,GREENWICH ST,709,12/6/2016,37.8035118,-122.408105,37.7985429,-122.4391739
827,1565,1813000,36TH AVE,SANTIAGO ST ,TARAVAL ST,661,12/7/2016,37.7444939,-122.4854816,37.7429279,-122.4801017
828,1566,844000,18TH AVE,RIVERA ST,SANTIAGO ST,1685,12/7/2016,37.7469269,-122.4727715,37.7444939,-122.4854816
829,1569,8033000,LAKE ST,24TH AVE,25TH AVE,2931,12/7/2016,37.7633353,-122.4825047,37.7725724,-122.4842075
830,1570,844000,18TH AVE,RIVERA ST,SANTIAGO ST,2451,12/7/2016,37.7469269,-122.4727715,37.7444939,-122.4854816
831,1571,2955000,BERRY ST,5TH ST,KING ST,1637,12/7/2016,37.7741816,-122.3955001,37.7718851,-122.3984139
832,1575,2955000,BERRY ST,5TH ST,KING ST,1694,12/7/2016,37.7741816,-122.3955001,37.7718851,-122.3984139
833,1577,8033000,LAKE ST,24TH AVE,25TH AVE,2343,12/7/2016,37.7633353,-122.4825047,37.7858675,-122.4852751
834,1578,1813000,36TH AVE,SANTIAGO ST ,TARAVAL ST,250,12/7/2016,37.7444939,-122.4854816,37.7429279,-122.4801017
835,1580,1018000,20TH AVE,ULLOA ST,VICENTE ST,483,12/7/2016,37.7407953,-122.4623472,37.7384903,-122.4944068
836,1581,1387000,25TH AVE,NORIEGA ST,ORTEGA ST,463,12/7/2016,37.7538628,-122.483051,37.7524726,-122.4742227
837,1585,3340000,BUCHANAN ST,SACRAMENTO ST,CALIFORNIA ST,2081,12/7/2016,37.7903484,-122.4305873,37.78446,-122.4724574
838,1589,3340000,BUCHANAN ST,SACRAMENTO ST,CALIFORNIA ST,3451,12/7/2016,37.7903484,-122.4305873,37.78446,-122.4724574
839,1596,1018000,20TH AVE,ULLOA ST,VICENTE ST,568,12/7/2016,37.7407953,-122.4623472,37.7384903,-122.4944068
840,1599,6410000,GRANT AVE,LOMBARD ST,GREENWICH ST,714,12/7/2016,37.8035118,-122.408105,37.7985429,-122.4391739
841,1600,6412000,GRANT AVE,LOMBARD ST,GREENWICH ST,714,12/7/2016,37.8035118,-122.408105,37.7985429,-122.4391739
842,1601,1813000,36TH AVE,SANTIAGO ST ,TARAVAL ST,764,12/8/2016,37.7444939,-122.4854816,37.7429279,-122.4801017
843,1602,844000,18TH AVE,RIVERA ST,SANTIAGO ST,1642,12/8/2016,37.7469269,-122.4727715,37.7444939,-122.4854816
844,1603,844000,18TH AVE,RIVERA ST,SANTIAGO ST,2533,12/8/2016,37.7469269,-122.4727715,37.7444939,-122.4854816
845,1609,1813000,36TH AVE,SANTIAGO ST ,TARAVAL ST,260,12/8/2016,37.7444939,-122.4854816,37.7429279,-122.4801017
846,1612,1018000,20TH AVE,ULLOA ST,VICENTE ST,514,12/8/2016,37.7407953,-122.4623472,37.7384903,-122.4944068
847,1613,1387000,25TH AVE,NORIEGA ST,ORTEGA ST,434,12/8/2016,37.7538628,-122.483051,37.7524726,-122.4742227
848,1617,1018000,20TH AVE,ULLOA ST,VICENTE ST,501,12/8/2016,37.7407953,-122.4623472,37.7384903,-122.4944068
849,1621,4774101,DIAMOND HEIGHTS BLVD,CLIPPER ST,DUNCAN ST,5794,1/24/2017,37.7467112,-122.444168,37.7451654,-122.439877
850,1622,4774201,DIAMOND HEIGHTS BLVD,CLIPPER ST,DUNCAN ST,5842,1/24/2017,37.7467112,-122.444168,37.7451654,-122.439877
851,1623,4774101,DIAMOND HEIGHTS BLVD,CLIPPER ST,DUNCAN ST,5662,1/24/2017,37.7467112,-122.444168,37.7451654,-122.439877
852,1624,4774101,DIAMOND HEIGHTS BLVD,CLIPPER ST,DUNCAN ST,5507,1/24/2017,37.7467112,-122.444168,37.7451654,-122.439877
853,1625,12543000,TEXAS ST,20TH ST,SIERRA ST,430,1/24/2017,37.7604997,-122.3885771,37.7583514,-122.3951606
854,1626,1450000,25TH ST,CHURCH ST,DOLORES ST,2053,1/24/2017,37.7672666,-122.4292613,37.7414969,-122.4240961
855,1627,6651000,HAMPSHIRE ST,18TH ST,19TH ST,923,1/24/2017,37.761385,-122.4268241,37.7603869,-122.4168053
856,1628,6653000,HAMPSHIRE ST,20TH ST,21ST ST,888,1/24/2017,37.7604997,-122.3885771,37.7562928,-122.427042
857,1631,9202000,MISSISSIPPI ST,18TH ST,19TH ST,707,1/24/2017,37.761385,-122.4268241,37.7603869,-122.4168053
858,1635,9209000,MISSOURI ST,18TH ST,MARIPOSA ST,1128,1/24/2017,37.761385,-122.4268241,37.7640787,-122.393092
859,1636,9056000,MINNESOTA ST,20TH ST,22ND ST,1130,1/24/2017,37.7604997,-122.3885771,37.757286,-122.3923999
860,1638,12485000,TENNESSEE ST,20TH ST,22ND ST,1015,1/24/2017,37.7604997,-122.3885771,37.757286,-122.3923999
861,1640,10334000,PENNSYLVANIA AVE ,19TH ST,20TH ST,1815,1/24/2017,37.7603869,-122.4168053,37.7604997,-122.3885771
862,1641,10334000,PENNSYLVANIA AVE ,19TH ST,20TH ST,1271,1/24/2017,37.7603869,-122.4168053,37.7604997,-122.3885771
863,1642,6651000,HAMPSHIRE ST,18TH ST,19TH ST,1089,1/24/2017,37.761385,-122.4268241,37.7603869,-122.4168053
864,1643,9056000,MISSISSIPPI ST,20TH ST,22ND ST,453,1/24/2017,37.7604997,-122.3885771,37.757286,-122.3923999
865,1644,9202000,MISSISSIPPI ST,18TH ST,19TH ST,993,1/24/2017,37.761385,-122.4268241,37.7603869,-122.4168053
866,1646,6653000,HAMPSHIRE ST,20TH ST,21ST ST,1158,1/24/2017,37.7604997,-122.3885771,37.7562928,-122.427042
867,1647,9209000,MISSOURI ST,18TH ST,MARIPOSA ST,953,1/24/2017,37.761385,-122.4268241,37.7640787,-122.393092
868,1648,9056000,MISSISSIPPI ST,20TH ST,22ND ST,442,1/24/2017,37.7604997,-122.3885771,37.757286,-122.3923999
869,1650,4796000,DIVISADERO ST,14TH ST,DUBOCE ST,954,1/24/2017,37.7676665,-122.430091,37.7713128,-122.4373815
870,1651,4796000,DIVISADERO ST,14TH ST,DUBOCE ST,504,1/24/2017,37.7676665,-122.430091,37.7713128,-122.4373815
871,1653,11795000,SHARON ST,15TH ST,16TH ST,345,1/24/2017,37.7662713,-122.4264815,37.7646255,-122.4287107
872,1654,12485000,TENNESSEE ST,20TH ST,22ND ST,898,1/24/2017,37.7604997,-122.3885771,37.757286,-122.3923999
873,1655,9056000,MINNESOTA ST,20TH ST,22ND ST,731,1/24/2017,37.7604997,-122.3885771,37.757286,-122.3923999
