,start_station_name,end_station_name,count,index_x,lat_x,lng_x,index_y,lat_y,lng_y
151,Jersey & 3rd,5 Corners Library,7.0,Jersey & 3rd,40.72331733868367,-74.04594517066816,5 Corners Library,40.73497416679167,-74.05952595831847
152,Journal Square,5 Corners Library,19.0,Journal Square,40.733696637992765,-74.0625064269518,5 Corners Library,40.73497416679167,-74.05952595831847
153,Leonard Gordon Park,5 Corners Library,8.0,Leonard Gordon Park,40.74589833735995,-74.05724263562814,5 Corners Library,40.73497416679167,-74.05952595831847
154,Manila & 1st,5 Corners Library,13.0,Manila & 1st,40.72165505394273,-74.04288439126627,5 Corners Library,40.73497416679167,-74.05952595831847
155,Marin Light Rail,5 Corners Library,7.0,Marin Light Rail,40.714585169920014,-74.04281584524314,5 Corners Library,40.73497416679167,-74.05952595831847
156,Newark Ave,5 Corners Library,8.0,Newark Ave,40.72151674031582,-74.04630136759572,5 Corners Library,40.73497416679167,-74.05952595831847
157,Newport Pkwy,5 Corners Library,8.0,Newport Pkwy,40.72874290486994,-74.03211046211277,5 Corners Library,40.73497416679167,-74.05952595831847
158,Oakland Ave,5 Corners Library,13.0,Oakland Ave,40.73759292489517,-74.05245382611778,5 Corners Library,40.73497416679167,-74.05952595831847
159,Pershing Field,5 Corners Library,23.0,Pershing Field,40.742657183344456,-74.05181096657569,5 Corners Library,40.73497416679167,-74.05952595831847
160,Washington St,5 Corners Library,12.0,Washington St,40.724291891746596,-74.03548133892006,5 Corners Library,40.73497416679167,-74.05952595831847
161,11 St & Washington St,6 St & Grand St,28.0,11 St & Washington St,40.749990333032464,-74.02718736140429,6 St & Grand St,40.74437858646239,-74.03447839868532
162,12 St & Sinatra Dr N,6 St & Grand St,16.0,12 St & Sinatra Dr N,40.750615092166825,-74.02405697384529,6 St & Grand St,40.74437858646239,-74.03447839868532
163,14 St Ferry - 14 St & Shipyard Ln,6 St & Grand St,33.0,14 St Ferry - 14 St & Shipyard Ln,40.752916153031606,-74.02431191844445,6 St & Grand St,40.74437858646239,-74.03447839868532
164,4 St & Grand St,6 St & Grand St,32.0,4 St & Grand St,40.742268376059016,-74.03508320196188,6 St & Grand St,40.74437858646239,-74.03447839868532
165,7 St & Monroe St,6 St & Grand St,14.0,7 St & Monroe St,40.74642493639741,-74.0380286862046,6 St & Grand St,40.74437858646239,-74.03447839868532
166,8 St & Washington St,6 St & Grand St,12.0,8 St & Washington St,40.74598271979199,-74.02816823278691,6 St & Grand St,40.74437858646239,-74.03447839868532
167,9 St HBLR - Jackson St & 8 St,6 St & Grand St,16.0,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273,6 St & Grand St,40.74437858646239,-74.03447839868532
168,Adams St & 11 St,6 St & Grand St,8.0,Adams St & 11 St,40.75086734758054,-74.03356182037257,6 St & Grand St,40.74437858646239,-74.03447839868532
169,Adams St & 2 St,6 St & Grand St,18.0,Adams St & 2 St,40.73979841179733,-74.03689012302054,6 St & Grand St,40.74437858646239,-74.03447839868532
170,Bloomfield St & 15 St,6 St & Grand St,12.0,Bloomfield St & 15 St,40.75450461099914,-74.02657712307197,6 St & Grand St,40.74437858646239,-74.03447839868532
171,Church Sq Park - 5 St & Park Ave,6 St & Grand St,19.0,Church Sq Park - 5 St & Park Ave,40.742657893537604,-74.03224963376663,6 St & Grand St,40.74437858646239,-74.03447839868532
172,City Hall - Washington St & 1 St,6 St & Grand St,64.0,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189,6 St & Grand St,40.74437858646239,-74.03447839868532
173,Clinton St & 7 St,6 St & Grand St,37.0,Clinton St & 7 St,40.7454153433474,-74.03333382214838,6 St & Grand St,40.74437858646239,-74.03447839868532
174,Clinton St & Newark St,6 St & Grand St,12.0,Clinton St & Newark St,40.73744627151288,-74.03570246500215,6 St & Grand St,40.74437858646239,-74.03447839868532
175,Columbus Park - Clinton St & 9 St,6 St & Grand St,23.0,Columbus Park - Clinton St & 9 St,40.748178812964326,-74.03245770266106,6 St & Grand St,40.74437858646239,-74.03447839868532
176,Grand St & 14 St,6 St & Grand St,22.0,Grand St & 14 St,40.7540790923323,-74.03159436971573,6 St & Grand St,40.74437858646239,-74.03447839868532
177,Harborside,6 St & Grand St,8.0,Harborside,40.719258962545155,-74.03423038123101,6 St & Grand St,40.74437858646239,-74.03447839868532
178,Hoboken Ave at Monmouth St,6 St & Grand St,18.0,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235,6 St & Grand St,40.74437858646239,-74.03447839868532
179,Hoboken Terminal - Hudson St & Hudson Pl,6 St & Grand St,97.0,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493,6 St & Grand St,40.74437858646239,-74.03447839868532
180,Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,141.0,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225,6 St & Grand St,40.74437858646239,-74.03447839868532
181,Hudson St & 4 St,6 St & Grand St,26.0,Hudson St & 4 St,40.740954266970824,-74.02859404962996,6 St & Grand St,40.74437858646239,-74.03447839868532
182,Madison St & 1 St,6 St & Grand St,25.0,Madison St & 1 St,40.73878495960618,-74.03927437553686,6 St & Grand St,40.74437858646239,-74.03447839868532
183,Madison St & 10 St,6 St & Grand St,9.0,Madison St & 10 St,40.74996974427502,-74.03586588196806,6 St & Grand St,40.74437858646239,-74.03447839868532
184,Marshall St & 2 St,6 St & Grand St,11.0,Marshall St & 2 St,40.740765367506214,-74.04254964402006,6 St & Grand St,40.74437858646239,-74.03447839868532
185,Newport Pkwy,6 St & Grand St,12.0,Newport Pkwy,40.72874290486994,-74.03211046211277,6 St & Grand St,40.74437858646239,-74.03447839868532
186,South Waterfront Walkway - Sinatra Dr & 1 St,6 St & Grand St,60.0,South Waterfront Walkway - Sinatra Dr & 1 St,40.73700753288959,-74.02777588542521,6 St & Grand St,40.74437858646239,-74.03447839868532
187,Southwest Park - Jackson St & Observer Hwy,6 St & Grand St,12.0,Southwest Park - Jackson St & Observer Hwy,40.7375689337438,-74.04166100633643,6 St & Grand St,40.74437858646239,-74.03447839868532
188,Stevens - River Ter & 6 St,6 St & Grand St,21.0,Stevens - River Ter & 6 St,40.743144991244904,-74.0269876793701,6 St & Grand St,40.74437858646239,-74.03447839868532
189,Willow Ave & 12 St,6 St & Grand St,23.0,Willow Ave & 12 St,40.751887812263035,-74.03037017113127,6 St & Grand St,40.74437858646239,-74.03447839868532
190,11 St & Washington St,7 St & Monroe St,15.0,11 St & Washington St,40.749990333032464,-74.02718736140429,7 St & Monroe St,40.74642493639741,-74.0380286862046
191,12 St & Sinatra Dr N,7 St & Monroe St,18.0,12 St & Sinatra Dr N,40.750615092166825,-74.02405697384529,7 St & Monroe St,40.74642493639741,-74.0380286862046
192,14 St Ferry - 14 St & Shipyard Ln,7 St & Monroe St,25.0,14 St Ferry - 14 St & Shipyard Ln,40.752916153031606,-74.02431191844445,7 St & Monroe St,40.74642493639741,-74.0380286862046
193,4 St & Grand St,7 St & Monroe St,11.0,4 St & Grand St,40.742268376059016,-74.03508320196188,7 St & Monroe St,40.74642493639741,-74.0380286862046
194,6 St & Grand St,7 St & Monroe St,14.0,6 St & Grand St,40.74437858646239,-74.03447839868532,7 St & Monroe St,40.74642493639741,-74.0380286862046
195,8 St & Washington St,7 St & Monroe St,32.0,8 St & Washington St,40.74598271979199,-74.02816823278691,7 St & Monroe St,40.74642493639741,-74.0380286862046
196,9 St HBLR - Jackson St & 8 St,7 St & Monroe St,50.0,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273,7 St & Monroe St,40.74642493639741,-74.0380286862046
197,Adams St & 11 St,7 St & Monroe St,14.0,Adams St & 11 St,40.75086734758054,-74.03356182037257,7 St & Monroe St,40.74642493639741,-74.0380286862046
198,Adams St & 2 St,7 St & Monroe St,36.0,Adams St & 2 St,40.73979841179733,-74.03689012302054,7 St & Monroe St,40.74642493639741,-74.0380286862046
199,Bloomfield St & 15 St,7 St & Monroe St,50.0,Bloomfield St & 15 St,40.75450461099914,-74.02657712307197,7 St & Monroe St,40.74642493639741,-74.0380286862046
200,Brunswick St,7 St & Monroe St,9.0,Brunswick St,40.72414786663121,-74.05066483953951,7 St & Monroe St,40.74642493639741,-74.0380286862046
201,Church Sq Park - 5 St & Park Ave,7 St & Monroe St,46.0,Church Sq Park - 5 St & Park Ave,40.742657893537604,-74.03224963376663,7 St & Monroe St,40.74642493639741,-74.0380286862046
202,City Hall - Washington St & 1 St,7 St & Monroe St,83.0,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189,7 St & Monroe St,40.74642493639741,-74.0380286862046
203,Clinton St & 7 St,7 St & Monroe St,24.0,Clinton St & 7 St,40.7454153433474,-74.03333382214838,7 St & Monroe St,40.74642493639741,-74.0380286862046
204,Clinton St & Newark St,7 St & Monroe St,34.0,Clinton St & Newark St,40.73744627151288,-74.03570246500215,7 St & Monroe St,40.74642493639741,-74.0380286862046
205,Columbus Park - Clinton St & 9 St,7 St & Monroe St,24.0,Columbus Park - Clinton St & 9 St,40.748178812964326,-74.03245770266106,7 St & Monroe St,40.74642493639741,-74.0380286862046
206,Grand St & 14 St,7 St & Monroe St,35.0,Grand St & 14 St,40.7540790923323,-74.03159436971573,7 St & Monroe St,40.74642493639741,-74.0380286862046
207,Hoboken Ave at Monmouth St,7 St & Monroe St,29.0,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235,7 St & Monroe St,40.74642493639741,-74.0380286862046
208,Hoboken Terminal - Hudson St & Hudson Pl,7 St & Monroe St,99.0,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493,7 St & Monroe St,40.74642493639741,-74.0380286862046
209,Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,165.0,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225,7 St & Monroe St,40.74642493639741,-74.0380286862046
210,Hudson St & 4 St,7 St & Monroe St,47.0,Hudson St & 4 St,40.740954266970824,-74.02859404962996,7 St & Monroe St,40.74642493639741,-74.0380286862046
211,Madison St & 1 St,7 St & Monroe St,48.0,Madison St & 1 St,40.73878495960618,-74.03927437553686,7 St & Monroe St,40.74642493639741,-74.0380286862046
212,Madison St & 10 St,7 St & Monroe St,22.0,Madison St & 10 St,40.74996974427502,-74.03586588196806,7 St & Monroe St,40.74642493639741,-74.0380286862046
213,Mama Johnson Field - 4 St & Jackson St,7 St & Monroe St,25.0,Mama Johnson Field - 4 St & Jackson St,40.74313645259126,-74.04004906146669,7 St & Monroe St,40.74642493639741,-74.0380286862046
214,Manila & 1st,7 St & Monroe St,6.0,Manila & 1st,40.72165505394273,-74.04288439126627,7 St & Monroe St,40.74642493639741,-74.0380286862046
215,Marshall St & 2 St,7 St & Monroe St,53.0,Marshall St & 2 St,40.740765367506214,-74.04254964402006,7 St & Monroe St,40.74642493639741,-74.0380286862046
216,Newport PATH,7 St & Monroe St,8.0,Newport PATH,40.727220293617044,-74.03375238731287,7 St & Monroe St,40.74642493639741,-74.0380286862046
217,South Waterfront Walkway - Sinatra Dr & 1 St,7 St & Monroe St,68.0,South Waterfront Walkway - Sinatra Dr & 1 St,40.73700753288959,-74.02777588542521,7 St & Monroe St,40.74642493639741,-74.0380286862046
218,Southwest Park - Jackson St & Observer Hwy,7 St & Monroe St,23.0,Southwest Park - Jackson St & Observer Hwy,40.7375689337438,-74.04166100633643,7 St & Monroe St,40.74642493639741,-74.0380286862046
219,Stevens - River Ter & 6 St,7 St & Monroe St,19.0,Stevens - River Ter & 6 St,40.743144991244904,-74.0269876793701,7 St & Monroe St,40.74642493639741,-74.0380286862046
220,Willow Ave & 12 St,7 St & Monroe St,43.0,Willow Ave & 12 St,40.751887812263035,-74.03037017113127,7 St & Monroe St,40.74642493639741,-74.0380286862046
221,11 St & Washington St,8 St & Washington St,46.0,11 St & Washington St,40.749990333032464,-74.02718736140429,8 St & Washington St,40.74598271979199,-74.02816823278691
222,12 St & Sinatra Dr N,8 St & Washington St,80.0,12 St & Sinatra Dr N,40.750615092166825,-74.02405697384529,8 St & Washington St,40.74598271979199,-74.02816823278691
223,14 St Ferry - 14 St & Shipyard Ln,8 St & Washington St,99.0,14 St Ferry - 14 St & Shipyard Ln,40.752916153031606,-74.02431191844445,8 St & Washington St,40.74598271979199,-74.02816823278691
224,4 St & Grand St,8 St & Washington St,25.0,4 St & Grand St,40.742268376059016,-74.03508320196188,8 St & Washington St,40.74598271979199,-74.02816823278691
225,6 St & Grand St,8 St & Washington St,15.0,6 St & Grand St,40.74437858646239,-74.03447839868532,8 St & Washington St,40.74598271979199,-74.02816823278691
226,7 St & Monroe St,8 St & Washington St,65.0,7 St & Monroe St,40.74642493639741,-74.0380286862046,8 St & Washington St,40.74598271979199,-74.02816823278691
227,9 St HBLR - Jackson St & 8 St,8 St & Washington St,58.0,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273,8 St & Washington St,40.74598271979199,-74.02816823278691
228,Adams St & 11 St,8 St & Washington St,21.0,Adams St & 11 St,40.75086734758054,-74.03356182037257,8 St & Washington St,40.74598271979199,-74.02816823278691
229,Adams St & 2 St,8 St & Washington St,37.0,Adams St & 2 St,40.73979841179733,-74.03689012302054,8 St & Washington St,40.74598271979199,-74.02816823278691
230,Bloomfield St & 15 St,8 St & Washington St,102.0,Bloomfield St & 15 St,40.75450461099914,-74.02657712307197,8 St & Washington St,40.74598271979199,-74.02816823278691
231,Church Sq Park - 5 St & Park Ave,8 St & Washington St,29.0,Church Sq Park - 5 St & Park Ave,40.742657893537604,-74.03224963376663,8 St & Washington St,40.74598271979199,-74.02816823278691
232,City Hall - Washington St & 1 St,8 St & Washington St,115.0,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189,8 St & Washington St,40.74598271979199,-74.02816823278691
233,Clinton St & 7 St,8 St & Washington St,27.0,Clinton St & 7 St,40.7454153433474,-74.03333382214838,8 St & Washington St,40.74598271979199,-74.02816823278691
234,Clinton St & Newark St,8 St & Washington St,34.0,Clinton St & Newark St,40.73744627151288,-74.03570246500215,8 St & Washington St,40.74598271979199,-74.02816823278691
235,Columbus Park - Clinton St & 9 St,8 St & Washington St,51.0,Columbus Park - Clinton St & 9 St,40.748178812964326,-74.03245770266106,8 St & Washington St,40.74598271979199,-74.02816823278691
236,Grand St,8 St & Washington St,6.0,Grand St,40.71515821580811,-74.03768259947958,8 St & Washington St,40.74598271979199,-74.02816823278691
237,Grand St & 14 St,8 St & Washington St,37.0,Grand St & 14 St,40.7540790923323,-74.03159436971573,8 St & Washington St,40.74598271979199,-74.02816823278691
238,Grove St PATH,8 St & Washington St,9.0,Grove St PATH,40.71960099717589,-74.04314261412735,8 St & Washington St,40.74598271979199,-74.02816823278691
239,Harborside,8 St & Washington St,11.0,Harborside,40.719258962545155,-74.03423038123101,8 St & Washington St,40.74598271979199,-74.02816823278691
240,Heights Elevator,8 St & Washington St,17.0,Heights Elevator,40.74873175053401,-74.04046738441166,8 St & Washington St,40.74598271979199,-74.02816823278691
241,Hoboken Ave at Monmouth St,8 St & Washington St,28.0,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235,8 St & Washington St,40.74598271979199,-74.02816823278691
242,Hoboken Terminal - Hudson St & Hudson Pl,8 St & Washington St,72.0,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493,8 St & Washington St,40.74598271979199,-74.02816823278691
243,Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,269.0,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225,8 St & Washington St,40.74598271979199,-74.02816823278691
244,Hudson St & 4 St,8 St & Washington St,68.0,Hudson St & 4 St,40.740954266970824,-74.02859404962996,8 St & Washington St,40.74598271979199,-74.02816823278691
245,Leonard Gordon Park,8 St & Washington St,9.0,Leonard Gordon Park,40.74589833735995,-74.05724263562814,8 St & Washington St,40.74598271979199,-74.02816823278691
246,Madison St & 1 St,8 St & Washington St,38.0,Madison St & 1 St,40.73878495960618,-74.03927437553686,8 St & Washington St,40.74598271979199,-74.02816823278691
247,Madison St & 10 St,8 St & Washington St,54.0,Madison St & 10 St,40.74996974427502,-74.03586588196806,8 St & Washington St,40.74598271979199,-74.02816823278691
248,Mama Johnson Field - 4 St & Jackson St,8 St & Washington St,9.0,Mama Johnson Field - 4 St & Jackson St,40.74313645259126,-74.04004906146669,8 St & Washington St,40.74598271979199,-74.02816823278691
249,Marshall St & 2 St,8 St & Washington St,30.0,Marshall St & 2 St,40.740765367506214,-74.04254964402006,8 St & Washington St,40.74598271979199,-74.02816823278691
250,Newport PATH,8 St & Washington St,6.0,Newport PATH,40.727220293617044,-74.03375238731287,8 St & Washington St,40.74598271979199,-74.02816823278691
251,Newport Pkwy,8 St & Washington St,17.0,Newport Pkwy,40.72874290486994,-74.03211046211277,8 St & Washington St,40.74598271979199,-74.02816823278691
252,Riverview Park,8 St & Washington St,17.0,Riverview Park,40.744459053317044,-74.04391302290752,8 St & Washington St,40.74598271979199,-74.02816823278691
253,South Waterfront Walkway - Sinatra Dr & 1 St,8 St & Washington St,116.0,South Waterfront Walkway - Sinatra Dr & 1 St,40.73700753288959,-74.02777588542521,8 St & Washington St,40.74598271979199,-74.02816823278691
254,Southwest Park - Jackson St & Observer Hwy,8 St & Washington St,31.0,Southwest Park - Jackson St & Observer Hwy,40.7375689337438,-74.04166100633643,8 St & Washington St,40.74598271979199,-74.02816823278691
255,Stevens - River Ter & 6 St,8 St & Washington St,12.0,Stevens - River Ter & 6 St,40.743144991244904,-74.0269876793701,8 St & Washington St,40.74598271979199,-74.02816823278691
256,Warren St,8 St & Washington St,6.0,Warren St,40.72112066810259,-74.03803718607728,8 St & Washington St,40.74598271979199,-74.02816823278691
257,Washington St,8 St & Washington St,6.0,Washington St,40.724291891746596,-74.03548133892006,8 St & Washington St,40.74598271979199,-74.02816823278691
258,Willow Ave & 12 St,8 St & Washington St,46.0,Willow Ave & 12 St,40.751887812263035,-74.03037017113127,8 St & Washington St,40.74598271979199,-74.02816823278691
259,11 St & Washington St,9 St HBLR - Jackson St & 8 St,30.0,11 St & Washington St,40.749990333032464,-74.02718736140429,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
260,12 St & Sinatra Dr N,9 St HBLR - Jackson St & 8 St,49.0,12 St & Sinatra Dr N,40.750615092166825,-74.02405697384529,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
261,14 St Ferry - 14 St & Shipyard Ln,9 St HBLR - Jackson St & 8 St,60.0,14 St Ferry - 14 St & Shipyard Ln,40.752916153031606,-74.02431191844445,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273
