,index,lat,lng
2498,COTTON ST,32.71671,-117.0946705
2500,COURTYARD DR,32.903862,-117.093887
2501,COVINA CR,32.558743,-117.054283
2502,COVINGTON  RD,32.733139,-117.1185694
2503,COVINGTON RD,32.733139,-117.1185694
2504,COWLES MOUNTAIN  BL,32.7457676,-117.1720498
2505,COWLES MOUNTAIN BL,32.7457676,-117.1720498
2509,CREEK RD,32.9315214,-117.0562967
2510,CRENSHAW ST,32.726078,-117.107689
2511,CRESITA DR,32.767242,-117.069008
2512,CRESTMAR PT,32.8857628,-117.1692216
2513,CRESTWOOD PL,33.162231,-117.085587
2514,CROW CT,32.799183,-117.064507
2516,CULLEN ST,32.8034828,-117.1576959
2517,CUSTOM HOUSE PZ,32.576782,-117.051064
2518,CYPRESS AV,32.7438127,-117.1512203
2519,CYPRESS DR,32.558743,-117.054283
2520,D M HTS  PL,33.014133,-117.06308
2521,D M HTS PL PL,33.014133,-117.06308
2524,DAIRY MART  RD,32.5561947,-117.0624594
2527,DALE  ST,32.7341698,-117.1304058
2528,DALE ST,32.7341698,-117.1304058
2529,DALEHAVEN PL,32.728882,-117.089737
2530,DALEHAVEN PL PL,32.8062185,-117.2190033
2532,DANA LANDING  RD,32.7649522,-117.2352375
2533,DANCY RD,32.9073435,-117.1616236
2534,DANICA MAE DR,32.8688168,-117.2209362
2535,DANIEL  AV,32.792831,-117.160378
2536,DANIEL AV,32.792831,-117.160378
2537,DARKWOOD RD,32.945953,-117.144882
2538,DARWIN  ST,32.576733,-117.047737
2539,DARWIN PL,32.576782,-117.051064
2540,DATE ST,32.708832,-117.063263
2541,DATSUN  ST,32.5719101,-116.9976057
2544,DAYTON ST,32.758754,-117.077389
2546,DE LA VALLE PL,32.9842624,-117.2298052
2547,DEARBORN DR,32.576473,-117.073769
2548,DECENA DR,32.7863158,-117.0967676
2549,DECORO  ST,32.8641391,-117.2142307
2553,DEER RDG RD,33.0137942,-117.1196476
2555,DEL DIABLO LN,32.985809,-117.089958
2557,DEL MAR HEIGHTS  AV,32.9488105,-117.250785
2560,DEL MAR HTS E RD,32.9565769,-117.2344484
2561,DEL MAR HTS PL,33.014133,-117.06308
2564,DEL SOL   BL,32.864594,-117.244698
2569,DELOR CT,32.784191,-117.094856
2573,DEPRISE COVE CT,32.5759644,-117.0854773
2577,DEVEREUX RD,33.033882,-117.070793
2578,DEVON CT,32.7661843,-117.2504015
2579,DEWSBURY  AV,32.918747,-117.131653
2580,DEWSBURY AV,32.918747,-117.131653
2583,DICKINSON ST,32.755199,-117.163971
2584,DISTRIBUTION  AV,32.8824298,-117.1631399
2585,DISTRIBUTION AV,32.8824298,-117.1631399
2588,DORCAS ST,32.772118,-117.199478
2590,DORIS (PALM AV) ST,32.5645375,-117.0153262
2591,DORMOUSE RD,32.944867,-117.1577258
2592,DOVE ST,32.747375,-117.16861
2595,DREAM ST,32.705326,-117.075546
2596,DRIVEWAY N/O MIRAMAR RD RD,32.8935478,-117.1173998
2597,DRIVEWAY W/O KEMPER ST ST,32.7496007,-117.2150529
2599,DUKE  ST,32.9219415,-117.1403755
2600,DUKE ST,32.647778,-116.981827
2602,DUNAWAY DR,32.8645367,-117.2439213
2603,DUNHAVEN  ST,32.7829466,-117.1955196
2604,DUNHAVEN ST,32.7829466,-117.1955196
2608,E 30 ST,32.7483242,-117.1300991
2609,E CAMPUS DR,32.7727591,-117.0671412
2610,E CANTERBURY  DR,32.7667229,-117.1061787
2611,E CANTERBURY DR,32.7667229,-117.1061787
2612,E CHEROKEE AV,32.760948,-117.114098
2614,E ROSELAND DR,32.849271,-117.2559078
2616,E/O AV,32.675764,-117.089864
2617,E/O UNIVERSITY AV,32.7772397,-117.0677729
2618,EADS AV,32.8402557,-117.2750163
2620,EAST  DR,32.7517419,-117.2087683
2622,EAST GATE MALL DR,33.084446,-116.589279
2623,EASTER WY,32.8785329,-117.2111636
2626,EASTMAN  ST,32.788338,-117.169777
2627,EASTMAN ST,32.788338,-117.169777
2629,ECKSTROM AV,32.8202111,-117.1658857
2630,ECLIPSE RD,32.946602,-117.153313
2631,EDEN DR,32.781143,-117.235657
2632,EDENBRIDGE LN,32.682575,-117.040916
2633,EDGE CLIFF DR,32.7807041,-117.2381318
2634,EDGEMONT  ST,32.7190126,-117.1266082
2635,EDGEMONT ST,32.7190126,-117.1266082
2636,EDIWHAR AV,32.8065166,-117.1365151
2637,EL BANQUERO PL,32.816505,-117.050323
2641,EL CERRITO DR,32.7608475,-117.0736619
2642,EL PASO REAL ST,32.8308969,-117.2593692
2643,ELDER AV,32.578365,-117.098778
2644,ELIJAH CT,32.9468955,-117.2353854
2646,ELLINGHAM ST,32.965026,-117.134738
2647,ELM AV,32.580132,-117.084091
2649,ELROD AV,32.8890168,-117.1284322
2652,ENCINITAS  AV,32.7093171,-117.0245663
2653,ENCINITAS AV,32.7093171,-117.0245663
2654,END ,33.1915286,-117.38905
2655,END DR,32.8363854,-117.2188051
2656,ENERO ST,32.574093,-117.044456
2658,ENSENADA  CT,32.7672289,-117.2499671
2660,EPSILON ST,32.687714,-117.105949
2661,ERIE  ST,32.711601,-117.1037628
2662,ERIE ST,32.711601,-117.1037628
2664,ESCUELA ST,32.705051,-117.092812
2665,ESPLANADE CT,32.8698207,-117.2147919
2666,ESSEX ST,32.7474595,-117.1512297
2668,ESTRELLA ST,32.9947567,-117.2725274
2670,EVANS PL,32.7460479,-117.1603248
2674,EXCALIBUR  WY,32.8686482,-117.2074733
2675,EXCALIBUR WY,32.8686482,-117.2074733
2680,EXPEDITION WY,32.8711668,-117.24333
2681,F  ST,32.7462015,-117.24369
2684,FABER WY N,32.71011,-117.1666194
2688,FALCON RIDGE CT,32.949444,-117.217773
2693,FASHION VY RD,32.7638056,-117.1700477
2694,FATHER JUNIPERO SERRA TRL,32.7457676,-117.1720498
2697,FELSPAR  ST,32.7976115,-117.2552478
2699,FENELON  ST,32.7279453,-117.2337664
2700,FENELON ST,32.7279453,-117.2337664
2701,FENIMORE WY,32.783096,-117.089157
2703,FIESTA ISLAND RD  (LOOP) ,32.7135823,-117.1648256
2706,FLICKER ST,32.712057,-117.047738
2707,FLINTRIDGE DR,32.677082,-117.068703
2708,FLORENCE   ST,32.697941,-117.116173
2709,FLORENCE ST,32.697941,-117.116173
2710,FLORIDA  DR,32.7241676,-117.1431753
2714,FOGG ST,32.802985,-117.2244142
2715,FOND DU LAC AV,32.83466,-117.202469
2717,FORDHAM ST,32.751017,-117.2135395
2722,FORWARD ST E.,32.813986,-117.2685908
2723,FORWARD € ST,32.813986,-117.2685908
2724,FRANCISCO DR,33.02739,-117.067413
2726,FRANKLIN AV (N),32.7064323,-117.1252448
2727,FRANKLIN RIDGE  RD,32.7802576,-117.1414966
2729,FRANKLIN ST,32.7802576,-117.1414966
2730,FRAZEE  RD,32.7723016,-117.1570787
2731,FREEPORT RD,32.9650186,-117.1109657
2732,FRIARS DR,32.676949,-117.061981
2733,FRIARS MISSION CTR EN,32.767849,-117.184883
2735,FRIARS RD NW/O,32.7780229,-117.1408109
2736,FRIARS RD NW/O RD,32.7780229,-117.1408109
2737,FRONT AV,32.7151596,-117.1647097
2738,FRONT SB ST,32.7151596,-117.1647097
2740,FRONTERA RD,33.0206816,-117.0646644
2742,FROUDE  ST,32.7416897,-117.2449361
2744,FULTON ST,32.789631,-117.163902
2747,GAGE  DR,32.721386,-117.23941
2748,GAGE DR,32.721386,-117.23941
2749,GAINES  ST,32.7662133,-117.1902193
2751,GALEWOOD ST,32.7945791,-117.0686174
2752,GALLOP CREST CT,32.9306751,-117.1874835
2754,GAMMA ST,32.689976,-117.090942
2755,GANESTA RD,32.926598,-117.139374
2756,GARBER AV,32.669559,-117.047417
2759,GARNET N/O AV,32.7976115,-117.2552478
2760,GARNET S/O AV,32.7976115,-117.2552478
2761,GARSTON ST,32.78373,-117.166107
2762,GARY ST,32.770592,-117.060448
2763,GATEWAY CENTER DR,32.7121362,-117.1141535
2764,GATEWAY CTR AV,32.7131763,-117.1126299
2766,GATEWAY CTR WY,32.714054,-117.112373
2770,GENESEE A,32.7914365,-117.1597319
2772,GENESEE CV,32.8565795,-117.2050941
2773,GENESSEE AV,33.058342,-116.573013
2774,GENOA DR,32.782181,-117.068466
2776,GEORGIA  ST,32.7483386,-117.1449733
2778,GESNER ST,32.7917979,-117.2044155
2779,GIBBS DR,32.8104608,-117.1422647
2780,GIFFORD WY,32.7840804,-117.1744318
2781,GILL VILLAGE WY,32.7743075,-117.1467648
2782,GILMARTIN DR,32.691067,-117.054123
2784,GIRARD ST,32.8389513,-117.2719999
2785,GLADE ST,32.745972,-117.061928
2786,GLEASON  RD,32.7731726,-117.2452675
2787,GLEASON € RD,32.7731726,-117.2452675
2789,GLENCOE DR,32.7113147,-117.0303227
2792,GLENWOOD DR,32.7414005,-117.177374
2793,GLIDDEN ST,32.774734,-117.171379
2794,GOBAT AV,32.8481995,-117.2261808
2801,GOODE  ST,32.688015,-117.030937
2805,GOWDY AV,32.7946885,-117.1404176
2808,GRAND  AV,32.8017518,-117.2223267
2810,GRAND AVE,32.8017518,-117.2223267
2811,GRANGER ST,32.7311331,-117.2514915
2812,GRANITE CRK RD,32.9623885,-117.089223
2813,GRAPE FERN CT,32.932434,-117.090714
2815,GRASSY TRAIL DR,33.001991,-117.085449
2816,GRAYFOX  DR,32.907482,-117.099037
2817,GRAYFOX DR,32.907482,-117.099037
2818,GRAYSON  DR,32.961311,-117.228416
2819,GRAYSON DR,32.961311,-117.228416
2820,GREEN GABLES AV,32.7975116,-117.0440245
2822,GREENCRAIG LN,32.8272688,-117.1245743
2824,GREENLAND DR,32.7331897,-117.1459423
2825,GREENLAWN DR,32.703819,-117.028297
2826,GREENWOOD  ST,32.7634349,-117.1987028
2831,GRIBBLE ST,32.702946,-117.034126
2833,GROSSMONT COLLEGE DR,32.8177142,-117.005692
2834,GROVE ST,32.7174202,-117.1627728
2835,GROVE VIEW RD,32.685635,-117.03199
2836,GROVELAND  DR,32.707684,-117.083153
2837,GROVELAND DR,32.707684,-117.083153
2840,GWEN ST,32.717473600000005,-117.08268509999999
2841,HAALAND GLEN ,33.0146533,-117.1446388
2847,HARBISON AV,32.6732786,-117.0707681
2848,HARBOR  ST,32.689965,-117.1315979
2850,HARBOR ISLAND (RD END) DR,32.7292895,-117.1952377
2851,HARBOR ISLAND (W-END) DR,32.7292895,-117.1952377
2855,HARRIS RD,32.860351,-117.1165823
2859,HARVEY MILK ST,32.7494064,-117.1494531
2861,HATTON  ST,32.8158,-117.165466
2862,HATTON ST,32.8158,-117.165466
2864,HAVETEUR WY,32.8079754,-117.1365271
2865,HAWAII AV,32.578457,-117.06636
2870,HENSLEY  ST,32.706484,-117.1345679
2871,HENSON ST,32.703716,-117.061928
2872,HERBERT PL,32.744862,-117.149231
2873,HERITAGE  RD,32.5710317,-116.9968424
2875,HERMAN AV,32.7437123,-117.1260941
2878,HIDDEN VY PL,32.845795,-117.2479449
2879,HIGH AV,32.838379,-117.269531
2883,HIGHLAND VY RD,33.066231,-117.000473
2884,HIGHWOOD  DR,32.8123723,-117.0069306
2885,HIGHWOOD DR,32.8123723,-117.0069306
2888,HISPANO DR,33.011719,-117.066803
2889,HIXSON  AV,32.724895,-117.105347
2890,HIXSON AV,32.724895,-117.105347
2891,HOLABIRD ST,32.795856,-117.188713
2893,HOME  AV,32.7189404,-117.1104308
2895,HOMER ST,32.7457676,-117.1720498
2896,HOPEDALE CT,32.792553,-117.055069
2899,HORTENSIA ST,32.7482717,-117.1917668
2901,HOWARD (SB) AV,32.7360411,-117.1020833
2902,HOWARD AV,32.557535599999994,-117.0608311
2903,HOWARD SB AV,32.5659912,-117.0667302
2906,HUXLEY ST,32.789894,-117.198776
2909,HYDRA  LN,32.920532,-117.139954
2910,HYDRA LN,32.920532,-117.139954
2911,I-8 WB ACCESS  RD,32.7808355,-117.1104381
2912,ICE SKATE PL,32.922774,-117.1216618
2913,IDAHO ST,32.752201,-117.133842
2914,ILLINOIS ST,32.9632195,-117.132299
2917,IMPERIAL BL,32.7064323,-117.1252448
2923,INNOVATION  DR,32.9894512,-117.076792
2926,IOWA ST,32.5861291,-117.0930034
2928,IRONWOOD RD,32.902935,-117.097778
2929,IRWIN  AV,32.7981544,-117.0787838
2930,IRWIN AV,32.7981544,-117.0787838
2932,ISLETA AV,32.830647,-117.22097
2934,IVERSON ST,32.8032134,-117.14343881886448
2936,J  ST,32.7094194,-117.1575129
2938,JACARANDA DR,32.640951,-117.064447
2941,JADE COAST DR,32.902187,-117.140266
2942,JADESTONE WY,32.9624626,-117.2324302
2943,JAMACHA  RD,32.7144302,-117.0342503
2944,JAMACHA RD,32.7144302,-117.0342503
2945,JAMAICA CT,32.7736941,-117.2502615
2946,JAMAR DR,32.8314585,-117.1706024
2947,JAMIE AV,32.684273,-117.045807
2948,JANICE CT,32.9194239,-117.1257044
2953,JERSEY CT,32.7746458,-117.2527339
2954,JESSOP LN,32.7461607,-117.1979639
2955,JEWELL  ST,32.784294,-117.234802
2957,JOHN ST,32.7221187,-117.2328921
2959,JUDICIAL CT,32.755421,-117.194473
2962,JUNE LAKE DR,32.797771,-117.016876
2963,JUNIPER  ST,32.7505832,-117.1488631
2964,JUNIPER RD,32.7293318,-117.1585968
2966,JUTLAND  DR,32.826733,-117.222252
2969,KALIMA ST,32.7475024,-117.1229023
2970,KALMIA  ST,32.7303337,-117.161321
2971,KALMIA ST,32.7303337,-117.161321
2972,KANSAS ST,32.735608799999994,-117.12900060000001
2973,KATELYN CT,32.8036464,-117.0846853
2974,KEARNEY AV,32.755421,-117.194473
2975,KEARNY AV,32.7022131,-117.143348
2976,KEARNY MESA  RD,32.7438833,-117.2118094
2978,KEARNY MS RD,32.8914291,-117.1184624
2981,KEATS ST,32.7303857,-117.2303139
2982,KEELER AV,32.693943,-117.100166
2983,KELTON CT,32.715336,-117.074921
2985,KENAMAR CT,32.8866434,-117.1547942
2988,KENOSHA AV,32.812309,-117.210709
2989,KENOVA  ST,32.909744,-117.148941
2990,KENOVA ST,32.909744,-117.148941
2991,KENTMERE TR,32.711601,-117.1037628
2992,KENYON ST,32.7496007,-117.2150529
2993,KERNS ST,32.550944,-116.9559096
2994,KESLING  ST,32.8330928,-117.1734941
2995,KESLING ST,32.8330928,-117.1734941
2996,KIBLER DR,32.901299,-117.153267
2997,KIMSUE WY,32.575981,-117.046959
2998,KINGSLEY  ST,32.748737,-117.220467
3001,KLEEFELD AV,32.832603,-117.200371
3003,KNOXVILLE ST,32.7754264,-117.2020678
3005,LA CUENTA  DR,32.8212659,-117.0979002
3009,LA JOLLA SCENIC S DR,32.7914365,-117.1597319
3010,LA JOLLA SCENIC WY,32.8700578,-117.2408807
3011,LA JOLLA SHORES  DR,32.8509595,-117.2542623
3013,LA JOLLA VILLAGE SQUARE ,32.865883,-117.23221862682928
3017,LADDIE LN,32.8037026,-117.1363909
3018,LADNER ST,32.695351,-117.09375
3019,LAHINCH DR,32.5638758,-116.962387
3020,LAKE ALAMOR AV,32.79784,-117.042122
3021,LAKE ANDRITA AV,32.795383,-117.025284
3022,LAKE BEN AV,32.802711,-117.014252
3023,LAKE BEN WY,32.802711,-117.014252
3025,LAKE MURRAY N/O BL,32.7958979,-117.0162483
3026,LAKE REE AV,32.7942837,-117.0346083
3027,LAKEWOOD ST,32.8523909,-117.187348
3028,LAMBDA DR,32.7846616,-117.0628029
3030,LAMPLIGHT DR,32.814327,-117.259773
3033,LANDSCAPE  DR,32.670864,-117.052612
3036,LANING RD ,32.7304818,-117.2199859
3037,LANSDALE DR,32.9386821,-117.0787422
3038,LARCHWOOD AV,32.808083,-117.065224
3040,LARKSPUR ST,32.7504928,-117.2396265
3041,LAS LOMAS ST,32.7412324,-117.2314866
3042,LATIMER ST,32.7041746,-117.0684024
3045,LAWRENCE ST,32.9562855,-117.2302259
3047,LEA  ST,32.745186,-117.081596
3049,LEATHERS  ST,32.830406,-117.225906
3050,LEBON  DR,32.864976,-117.2251977
3052,LEE  ST,32.792931,-117.088966
3053,LEHRER DR,32.838047,-117.191521
3054,LELAND  ST,32.7142083,-117.0059438
3057,LEPUS RD,32.929237,-117.138344
3058,LETHBRIDGE WY,32.971272,-117.129662
3059,LEWIS ST,32.777408750000006,-117.11724165
3060,LEWISON AV,32.798923,-117.078346
3061,LIBRA  DR,32.9207009,-117.1317071
3062,LIBRA DR,32.9207009,-117.1317071
3063,LIGGETT DR,32.7308509,-117.2386102
3064,LIMERICK AV,32.8344783,-117.178741
3065,LIMERICK AVE DR,32.8344783,-117.178741
3066,LINCOLN  AV,32.7503407,-117.1312925
3068,LINCOLN AV AV,32.7503407,-117.1312925
3069,LINDA LN,32.750648,-117.147278
3071,LINDO PASEO  ,32.7716419,-117.0712325
3073,LINNA PL,32.802933,-117.072983
3074,LINWOOD ST,32.7517363,-117.1930116
3075,LIPSCOMB DR,32.904068,-117.132973
3076,LIROPE ST,32.6915004,-117.0663638
3077,LISE AV,32.7135821,-117.0866455
3078,LISTER ST,32.78508,-117.199043
3079,LITTLE ST,32.849985,-117.2593481
3083,LOMA ALTA  DR,32.7501992,-117.0530648
3085,LONG BRANCH  AV,33.3455296,-115.9898163
3086,LONG BRANCH AV,33.3455296,-115.9898163
3089,LOS ALTOS WY,32.8111147,-117.2404147
3090,LOS SONETO DR,32.707069,-117.043602
3091,LOTUS  ST,32.750308,-117.242271
3093,LOTUS ST,32.750308,-117.242271
3095,LOZANA RD,32.952908,-117.249687
3096,LUCILLE DR,32.767368,-117.091827
3098,LUSK BL,32.724954,-117.2303534
3099,LUZ PL,33.034389,-117.083443
3100,LYON  ST,32.720459,-117.090942
3101,LYON ST,32.720459,-117.090942
3102,LYRIC LN,32.827045,-117.178413
3104,M LOU  ST,32.6877777,-117.0729989
3105,MACARTHUR DR,32.732105,-117.05658
3106,MACAULAY ST,32.7331343,-117.231703
3107,MACAWA AV,32.8004613,-117.1451681
3108,MACOUBA PL,32.822742,-117.095848
3109,MADERA ST,32.7145265,-117.0545929
3112,MADRID ST,32.747608,-117.211632
3113,MADRIGAL ST,32.992176,-117.088699
3114,MADRONE  AV,32.709094,-117.0597236
3115,MADRONE AV,32.709094,-117.0597236
3116,MAGNOLIA AV,32.8010931,-117.23236019999999
3117,MAIN AV,33.39032,-117.251213
3120,MALDEN ST,32.80835,-117.240997
3121,MALER RD,32.980263,-117.131401
3123,MANITOU WY,32.8335991,-117.1948669
3124,MANNING WY,32.583897,-117.081383
3125,MANOS DR,32.668926,-117.055656
3126,MANYA ST,32.593456,-117.08519
3129,MANZANITA PL,32.7397798,-117.1014329
3130,MAPLE  CT,32.755421,-117.194473
3133,MARCWADE DR,32.573074,-117.045418
3134,MARGARITA RD,32.707069,-117.043602
3136,MARIGOT PL,32.82671,-117.094223
3138,MARINDUSTRY DR,32.8801825,-117.1800625
3140,MARINE VIEW AV,32.990425,-117.254494
3141,MARKET  AV,32.7086318,-117.1635315
3142,MARKET  BL,32.741543,-117.17971
3144,MARKET CREEK PLAZA DR,32.7376742,-117.0839872
3147,MARKETPLACE  AV,32.7033787,-117.1018441
3148,MARKHAM ST,32.802494,-117.157661
3149,MARLBOROUGH  AV,32.7550977,-117.1061425
3150,MARLBOROUGH AV,32.7550977,-117.1061425
3151,MARLBOROUGH DR,32.7608525,-117.106359
3153,MARMIL WY,32.6661456,-117.0582925
3155,MARY LOU ST,32.7215718,-117.0886592
3156,MAST  BL,32.7808355,-117.1104381
3157,MATADOR CT,32.833111,-117.106949
3158,MATINAL DR,33.031479,-117.082932
3160,MAYA LINDA  RD,32.9060712,-117.1170915
3161,MAYA LINDA RD,32.9060712,-117.1170915
3162,MCKEE ST,32.7253871,-117.1699571
3163,MDW LARK DR,32.787903,-117.15461
3165,MEADOW LARK DR,32.787903,-117.15461
3168,MELOTTE ST,32.811237,-117.044167
3169,MENKAR RD,32.933842,-117.138657
3171,MENTONE   ST,32.7509358,-117.2320779
3172,MENTONE ST,32.7509358,-117.2320779
3173,MERCADO  DR,32.948708,-117.250847
3174,MERCADO DR,32.948708,-117.250847
3175,MERCURY  ST,32.8219016,-117.1488519
3179,MEREDITH AV,32.780769,-117.057648
3180,MERIDIAN AV,32.7453432,-117.0575663
3181,MESA AV,32.5570485,-117.0413077
3182,MESA BROOK ST,32.691452,-117.047577
3185,MESITA DR,32.767841,-117.06459
3186,METRO ST,32.7661504,-117.1965471
3188,MID VINTAGE LN,32.7783486,-117.1522402
3191,MILAN  ST,32.7342395,-117.2359924
3192,MILAN ST,32.7342395,-117.2359924
3193,MILLBROOK  ST,32.797691,-117.092003
3194,MILLBROOK ST,32.797691,-117.092003
3196,MIRA LAGO TR,32.840275,-117.259987
3197,MIRA MESA BL,32.883869250000004,-117.17363255000001
3198,MIRA MS BL,32.879043,-117.1726352
3200,MIRAMAR COLLEGE EN,32.9093238,-117.1213395
3201,MIRAMAR DR,33.1750277,-117.2352693
3203,MIRAMAR WY,32.881184,-117.1194326
3204,MISSILE RD,32.8261337,-117.1315822
3206,MISSION BAY  DR,32.8062185,-117.2190033
3208,MISSION CENTER CT,32.7735903,-117.1542676
3210,MISSION CITY CT,32.776813,-117.1256813
3215,MISSION HTS RD,32.7752212,-117.1568715
3216,MISSION VALLEY RD,32.7779775,-117.1534223
3217,MISSION VILLAGE  DR,32.7875049,-117.1203234
3219,MISSOURI ST,32.802296,-117.247513
3221,MOBLEY ST,32.796131,-117.135353
3223,MONTCLIFF RD,32.68557,-117.035103
3224,MONTE VISTA AV,32.8355628,-117.2795613
3225,MONTEREY PINE DR,32.568142,-117.072037
3226,MONTEZUMA  RD,32.7699119,-117.0911785
3227,MONTEZUMA PL,32.7710121,-117.070515
3229,MONTIEN RD,32.7279453,-117.2337664
3230,MONTONGO  ST,32.9149367,-117.1522685
3232,MONUMENT RD,32.5447391,-117.072295
3233,MOORE ST,32.7476631,-117.1924531
3234,MOORLAND DR,32.787197,-117.235077
3237,MORENA BL ST,32.811871,-117.263329
3240,MORRELL  ST,32.796627,-117.23204
3242,MORROW WY,32.7522144,-117.150116
3243,MSS CTR RD,32.7752212,-117.1568715
3244,MSS GORGE PL,32.8371239,-117.026799
3245,MT ABBEY AV,32.8072377,-117.1813185
3248,MT AGUILAR  DR,32.8170989,-117.1745612
3252,MT ARCADIA ST,32.805519,-117.221603
3253,MT CASAS DR,32.8184373,-117.1857784
3254,MT CULEBRA AV,32.818321,-117.189034
3255,MT DAVIS AV,32.81963,-117.188957
3257,MT FRISSELL DR,32.8228919,-117.1893689
3258,MT HARRIS DR,32.82468,-117.188049
3260,MT KING DR,32.823933,-117.194809
3261,MT RIAS PL,32.8198534,-117.1734573
3262,MUIR COLLEGE DR,32.8809827,-117.24349
3264,MURRAY RIDGE  RD,32.7874276,-117.1448427
3266,MYRTLE AVE,32.7421411,-117.0928744
3267,N MISSION BAY DR,32.7979936,-117.2113957
3268,N MOUNTAIN VIEW DR,32.6486407,-117.0792597
3269,N MTN VW  DR,32.6486407,-117.0792597
3270,N MTN VW DR,32.6486407,-117.0792597
3271,N T PINES  CT,32.9205415,-117.1234121
3272,N T PINES CT,32.9205415,-117.1234121
3273,N T PINES RD,32.8810801,-117.2439785
3274,N TORREY PINES CT,32.892965,-117.2414046
3276,N/O DAMON AV AV,32.805519,-117.221603
3277,N/O NATIONAL AV,32.6961411,-117.1039724
3278,N/O UNIVERSITY AV,32.7484766,-117.1239509
3279,NACIDO DR,33.0075221,-117.0570138
3280,NANCY RDG DR,32.8878805,-117.1840697
3281,NANCY RIDGE DR,32.8878805,-117.1840697
3282,NANCY RIDGE RD,32.8878805,-117.1840697
3284,NARRAGANSETT CT,32.7365436,-117.2373589
3285,NASHVILLE ST,32.775513,-117.204231
3286,NASSAU DR,32.744221,-117.052254
3287,NATIONAL   AV,32.6961411,-117.1039724
3289,NATIONAL CITY BL,32.6796502,-117.1083528
3293,NAZARETH DR,32.784617,-117.1079924
3294,NEGLEY DR,32.908966,-117.081062
3295,NESTOR WY,32.5759644,-117.0854773
3296,NEW MILLS RD,32.765156,-117.078827
3297,NEWPORT  AV,32.7387773,-117.2378949
3299,NEWTON   AV,32.694709,-117.101594
3300,NEWTON  AV,32.694709,-117.101594
3305,NIMITZ BL,32.714591150000004,-117.13527214999999
3306,NIVEL CT,33.0116942,-117.0645175
3307,NOBEL  CT,32.8676965,-117.22600979811676
3312,NORTH END ST,32.7699119,-117.0911785
3313,NORTH PARK  WY,32.747417,-117.12656
3315,NORTHSIDE DR NE/O DR,32.774734,-117.171379
3316,NOYES ST,32.8000382,-117.2311545
3317,NUTMEG ST,32.7334786,-117.1613503
3319,OAKRIDGE RD,32.8018847,-117.0555388
3320,OCEAN BL,32.7731726,-117.2452675
3321,OCEAN BLUFF AV,32.9177194,-117.2275039
3325,OCEAN VW BL,32.6961411,-117.1039724
3326,OHIO  ST,32.7190126,-117.1266082
3328,OLD COURSE RD,33.0218813,-117.1382983
3330,OLD MEADOW RD,32.8045486,-117.1791615
3331,OLD MEMORY LN,32.718914,-117.07093
3332,OLD RANCH RD,32.6412106,-117.0606445
3333,OLD RANCHO (FG) RD,33.0883652,-117.2302274
3334,OLD RH (FG) RD,33.0883652,-117.2302274
3335,OLD SAN PASQUAL (FG) RD,33.097984,-117.029099
3336,OLD SAN PASQUAL RD,33.097984,-117.029099
3337,OLD SN P (FG) RD,33.1000244,-117.2219823
3340,OLNEY ST,32.8021288,-117.2298464
3341,OLVERA AV,32.698833,-117.079277
3342,OLYMPIC ST,32.7530435,-117.0717886
3344,ONEIDA WY,32.746982,-117.155389
3345,ONLY ST,32.804199,-117.260941
3346,OPAL ST,32.807178,-117.25289200000002
3347,OPPORTUNITY RD,32.8253641,-117.1593941
3350,ORCHARD  AV,32.7345728,-117.2457676
3352,ORCHARD ST,32.7345728,-117.2457676
3353,ORCUTT  AV,32.7908817,-117.0968305
3355,ORLECK ST,32.8195538,-117.1041323
3356,ORO VISTA RD,32.5665065,-117.0781973
3357,ORO VS RD,32.5665065,-117.0781973
3358,ORTEN  ST,32.781792,-117.200287
3359,ORTEN ST,32.781792,-117.200287
3360,OSTEGO DR,32.743088,-117.167953
3361,OTAY CTR DR,32.5540574,-116.942411
3362,OTAY MESA PL,32.5634656,-117.0395491
3364,OTAY MESA RD RD,32.5677056,-116.952662
3366,OTSEGO DR,32.743088,-117.167953
3369,OVERPASS RD,32.8261337,-117.1315822
3371,OVIEDO WY,32.9711396,-117.1227584
3372,OZZIE WY,32.7012844,-117.0679096
3373,PACIFIC  HY,32.962502,-117.123756
3374,PACIFIC BEACH  AV,32.788845,-117.237053
3377,PACIFIC HIGHLANDS RANCH  RD,32.9673242,-117.1941198
3378,PACIFIC HIGHLANDS RH PY,32.952908,-117.249687
3379,PACIFIC HY,32.697071675000004,-117.1811429
3380,PACIFIC HY HY,32.7507333,-117.2128798
3381,PACIFIC HY RD,32.7197192,-117.1709665
3382,PACIFIC MESA CT,32.90219,-117.1902402
3383,PACIFIC RIM CT,32.566898,-116.992599
3388,PARADISE VALLEY  RD,32.688251,-117.048828
3391,PARAMOUNT DR,32.8248065,-117.135128
3392,PARIS WY,32.678745,-117.0447788
3394,PARK (11) AV,32.7116372,-117.1546797
3395,PARK (12 AV) BL,32.7174202,-117.1627728
3396,PARK AV,32.8395732,-116.970139
3397,PARK AV (12 AV) AV,32.7174202,-117.1627728
3399,PARK MESA WY,32.7976417,-117.1713349
3404,PARKWOOD  DR,32.8684586,-117.2278843
3405,PARKWOOD DR,32.689949,-117.03127649999999
3406,PASEO ALDABRA RD,32.965104,-117.125225
3408,PASEO CEVERA RD,32.965034,-117.11776
3410,PASEO DEL VERANO N ,33.029331,-117.052521
3413,PASEO MONTALBAN  ,32.71011,-117.1666194
